"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"MBS","2020","SPRPRAC","character","P326568=1570; P443065=1566; P514925=1552; P191628=1547; P233913=1547; P537699=1543; P152486=1542; P319429=1541; P143607=1537; P312043=1534; P982430=1524; P780261=1520","P326568; P443065; P514925; P191628; P233913; P537699; P152486; P319429; P143607; P312043; P982430; P780261; P540954; P328551; P056373; P903309; P391267; P267536; P590864; P154000; P475208; P107264; P233486; P740895; P837727; P699621; P815931; P827487; P221558; P964766","SPRPRAC","A unique alphanumeric identifier for a medicare service provider's location  which may be the place of a providers practice or the place of equipment. | Service provider practice location ID","direct_plida_dataset_variable","direct_plida_metadata_public_collection_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.aihw.gov.au/about-our-data/our-data-collections/medicare-benefits-schedule-mbs | https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads | https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/81D3D41DCEAE03F0CA2581C60013304B/%24File/MBS%20Classification%20specifications%20effective%20November%202014.pdf","AIHW describes MBS as processed Medicare fee-for-service claims including benefits paid, patients and providers; local PLIDA metadata supplies the variable description; generated distributions are synthetic smoke-output evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"MBS","2020","SYNTHETIC_AEUID","character","3723B00000E5=51; 3723B0000516=51; 3723B0001028=51; 3723B00012AF=51; 3723B0000B63=50; 3723B0000550=49; 3723B00012F7=49; 3723B0000717=48; 3723B00008E0=48; 3723B0000DB6=47; 3723B0001336=47; 3723B000053B=46","3723B00000E5; 3723B0000516; 3723B0001028; 3723B00012AF; 3723B0000B63; 3723B0000550; 3723B00012F7; 3723B0000717; 3723B00008E0; 3723B0000DB6; 3723B0001336; 3723B000053B; 3723B0000A19; 3723B000014B; 3723B00002F4; 3723B0000346; 3723B000089F; 3723B0000930; 3723B0000A1B; 3723B0000BA6; 3723B0000EAC; 3723B00012C5; 3723B00000D5; 3723B0000466; 3723B0000A6A; 3723B0001098; 3723B00000FF; 3723B0000109; 3723B0000202; 3723B00005FC","SYNTHETIC_AEUID","Synthetic MADIP Person ID | Synthetic id of individual person on dataset","direct_plida_dataset_variable","direct_plida_metadata_public_collection_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.aihw.gov.au/about-our-data/our-data-collections/medicare-benefits-schedule-mbs | https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads | https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/81D3D41DCEAE03F0CA2581C60013304B/%24File/MBS%20Classification%20specifications%20effective%20November%202014.pdf","AIHW describes MBS as processed Medicare fee-for-service claims including benefits paid, patients and providers; local PLIDA metadata supplies the variable description; generated distributions are synthetic smoke-output evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","BNFT_AMT","numeric","0.00 / 0.00 / 4.12 / 38.33 / 99904.00","","BNFT_AMT","Benefit amount","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","CTG_BNFT_AMT","numeric","0 / 0 / 0 / 0 / 25","","CTG_BNFT_AMT","Closing the gap benefit amount | Closing the Gap benefit amount","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","CTG_CD","character","N=46718; Y=1458","N; Y","CTG_CD","Closing the gap co-payment eligibility indicator | Closing the Gap co-payment eligibility indicator","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","DRG_TYP_CD","character","R=19497; S=14345; U=8899; A=5435","R; S; U; A","DRG_TYP_CD","Type of drug supplied - broad category code","direct_plida_dataset_variable","official_pbs_api_code_concept_local_lookup_distribution","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Current generator uses local PBS benefit_type values A/R/S/U. PBS API dictionary defines benefit_type_code values U, R, A and S, but the generated variable name/PLIDA label still needs an exact same-field confirmation.","Variable concept is anchored to official schedule/classification material; observed generated frequencies come from local sampling over the packaged lookup.","Pin the exact official schedule/lookup release and add tests that item/classification values stay within that lookup."
"PBS","2020","EXTRCT_DT","Date","2020-01-02 to 2021-01-09","","EXTRCT_DT","Date of processing","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","ITM_CD","character","2730Q=47; 9047E=46; 2868Y=45; 9439T=44; 3048K=43; 1975Y=42; 15199Y=41; 8503M=41; 8459F=39; 8481J=38; 8511Y=38; 9048F=38","2730Q; 9047E; 2868Y; 9439T; 3048K; 1975Y; 15199Y; 8503M; 8459F; 8481J; 8511Y; 9048F; 8558K; 13414B; 8431R; 15017J; 2757D; 5076E; 8257N; 1302M; 13438G; 13522Q; 1898X; 5178M; 5179N; 8510X; 9323Q; 10007Q; 10018G; 13427Q","ITM_CD","Item code","direct_plida_dataset_variable","official_pbs_api_code_concept_local_lookup_distribution","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS API dictionary defines PBS item code as the code attached to a prescribing rule/item; generated values are from the local PBS item lookup and generated frequencies are synthetic.","Variable concept is anchored to official schedule/classification material; observed generated frequencies come from local sampling over the packaged lookup.","Pin the exact official schedule/lookup release and add tests that item/classification values stay within that lookup."
"PBS","2020","MJR_SPCLTY_GRP_CD","character","GP=36079; SP=9661; OT=2436","GP; SP; OT","MJR_SPCLTY_GRP_CD","Major specialty of prescriber","direct_plida_dataset_variable","direct_plida_metadata_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata defines the prescriber/pharmacy concept. I did not find a public code table proving the compact generated labels; treat labels as generator evidence.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"PBS","2020","PBS_RGLTN24_ADJST_QTY","integer","1 / 1 / 28 / 30 / 473","","PBS_RGLTN24_ADJST_QTY","Quantity supplied","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PHRMCY_APPRVL_TYP_CD","character","A=45744; F=2432","A; F","PHRMCY_APPRVL_TYP_CD","Pharmacy approval type","direct_plida_dataset_variable","direct_plida_metadata_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata defines the prescriber/pharmacy concept. I did not find a public code table proving the compact generated labels; treat labels as generator evidence.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"PBS","2020","PHRMCY_ID_SCRAM","character","PHAR32DCC5BE=1041; PHAR6AF3BAB0=1030; PHAR398A63FB=1003; PHAR60C17CA4=1000; PHAR6D9B2DCF=999; PHAR7BBDE8FD=999; PHAR36ABDB60=997; PHAR0C37123A=996; PHAR07E3F10E=992; PHAR2817E34D=990; PHAR0BEEB003=988; PHAR7050B505=987","PHAR32DCC5BE; PHAR6AF3BAB0; PHAR398A63FB; PHAR60C17CA4; PHAR6D9B2DCF; PHAR7BBDE8FD; PHAR36ABDB60; PHAR0C37123A; PHAR07E3F10E; PHAR2817E34D; PHAR0BEEB003; PHAR7050B505; PHAR067DBE9C; PHAR161B05DF; PHAR3644EE35; PHAR423C0B9B; PHAR3785BBC2; PHAR6D97D601; PHAR03BE58EC; PHAR67625296; PHAR7B7A14FE; PHAR3359126B; PHAR53029454; PHAR4C86EADD; PHAR7B321CC3; PHAR201D4078; PHAR7E6DBE62; PHAR20EED61B; PHAR72372904; PHAR20EA2CDD","PHRMCY_ID_SCRAM","Supplying pharmacy id - scrambled | Supplying pharmacy ID - scrambled","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PHRMCY_PSTCD","character","2601=85; 2600=79; 2615=77; 2607=70; 2618=68; 2616=67; 2610=65; 2612=64; 2603=63; 2608=63; 2606=62; 2614=62","2601; 2600; 2615; 2607; 2618; 2616; 2610; 2612; 2603; 2608; 2606; 2614; 2609; 2611; 2613; 2602; 2604; 2605; 2617; 2560; 2258; 2274; 2288; 2665; 2875; 3705; 2115; 2199; 2254; 2273","PHRMCY_PSTCD","Pharmacy postcode","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PRSCRB_DT","Date","2019-12-21 to 2020-12-31","","PRSCRB_DT","Date of prescribing","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PRSCRBR_ID_SCRAM","character","PRES3C8D3F9B=546; PRES3609C5B9=524; PRES60A9A540=521; PRES53282583=520; PRES7CE64203=520; PRES0428D870=519; PRES2255DB20=515; PRES47459932=515; PRES76A3C5FA=515; PRES26CCE0BC=514; PRES00760C56=512; PRES3CE98A16=512","PRES3C8D3F9B; PRES3609C5B9; PRES60A9A540; PRES53282583; PRES7CE64203; PRES0428D870; PRES2255DB20; PRES47459932; PRES76A3C5FA; PRES26CCE0BC; PRES00760C56; PRES3CE98A16; PRES4A958C7D; PRES12BDF0F7; PRES36A23347; PRES46A42082; PRES0A5EB909; PRES0D9B6E18; PRES14044355; PRES1DE6FF26; PRES2AD53E97; PRES30215123; PRES6ECD5F8D; PRES080539DA; PRES17EB22D3; PRES49B06008; PRES3EEF93F4; PRES502E3EA5; PRES62C71C9C; PRES6FAF8F32","PRSCRBR_ID_SCRAM","Prescriber id - scrambled | Prescriber ID - scrambled","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PRSCRBR_MJR_PSTCD","character","2606=80; 2603=78; 2610=77; 2600=76; 2618=76; 2617=72; 2608=71; 2613=71; 2601=70; 2602=68; 2611=66; 2609=65","2606; 2603; 2610; 2600; 2618; 2617; 2608; 2613; 2601; 2602; 2611; 2609; 2615; 2612; 2616; 2607; 2614; 2605; 2604; 2133; 2284; 2710; 2302; 2784; 2903; 2019; 2046; 2192; 2223; 2382","PRSCRBR_MJR_PSTCD","Prescriber postcode","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PRSCRBR_TYP_CD","character","M=46761; N=1415","M; N","PRSCRBR_TYP_CD","Prescriber type","direct_plida_dataset_variable","direct_plida_metadata_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata defines the prescriber/pharmacy concept. I did not find a public code table proving the compact generated labels; treat labels as generator evidence.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"PBS","2020","PRSCRPTN_CNT","integer","1 / 3 / 6 / 6 / 16","1; 10; 11; 16; 2; 3; 4; 5; 6; 7; 8; 9","PRSCRPTN_CNT","Number of authorised medication supplies","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PRVS_SPPLY_NMBR","integer","0 / 0 / 0 / 1 / 6","0; 1; 2; 3; 4; 5; 6","PRVS_SPPLY_NMBR","Number of times previously supplied","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PTNT_BRTH_MTH","integer","1 / 3 / 6 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","PTNT_BRTH_MTH","Month of birth | Patient birth month","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PTNT_BRTH_YR","integer","1922 / 1947 / 1959 / 1979 / 2020","","PTNT_BRTH_YR","Year of birth | Patient birth year","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PTNT_CNTRBTN_AMT","numeric","0.00 / 6.87 / 7.70 / 11.17 / 25.00","","PTNT_CNTRBTN_AMT","Patient contribution amount","direct_plida_dataset_variable","official_pbs_copayment_threshold_current_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PTNT_CTGRY_DRVD_CD","character","C=27520; G=20656","C; G","PTNT_CTGRY_DRVD_CD","Patient entitlement status (derived)","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
