"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"TVA","completions/2021","MONTH_OF_BIRTH","integer","all missing","","MONTH_OF_BIRTH","Month of birth","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PRIOR_ED_ACHIEVE_FG","character","all missing","","PRIOR_ED_ACHIEVE_FG","Flags whether the client has successfully completed some post-secondary education (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_FOE_ID","character","all missing","","PROGRAM_FOE_ID","Program narrow field of education id","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_ID","character","all missing","","PROGRAM_ID","Id code of the qualification course or skill set. | Program id","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_LOE_ID","integer","all missing","","PROGRAM_LOE_ID","Degree of complexity of the program of study based on asced classification (code). | Degree of complexity of the program of study  based on asced classification (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_RECOGNITION_ID","integer","all missing","","PROGRAM_RECOGNITION_ID","Distinguishes the qualification course or skill set by its level of recognition in the vet sector (code). | Distinguishes the qualification  course  or skill set by its level of recognition in the vet sector (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_TRAINING_PACKAGE_ID","character","all missing","","PROGRAM_TRAINING_PACKAGE_ID","Program training package identifier","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","PROGRAM_TYPE_OF_TRAINING_ID","integer","all missing","","PROGRAM_TYPE_OF_TRAINING_ID","Program type of training identifier","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","RTO_ID","character","all missing","","RTO_ID","Id code for the registered training organisation.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","STATE_OF_FUNDING_GF","integer","all missing","","STATE_OF_FUNDING_GF","State or territory that administered the funding of the training activity id","direct_plida_dataset_variable","official_avetmiss_state_code_needs_format_tightening","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","AVETMISS state identifier values are two-character codes such as 01-08, plus 09 and 99. Current generated state values are numeric-style 1-8, so the concept is sourced but formatting needs tightening.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TVA","completions/2021","SYNTHETIC_AEUID","character","all missing","","SYNTHETIC_AEUID","Synthetic id of individual person on dataset","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","This is a generated package linkage identifier, not an official public VET code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"TVA","completions/2021","TRAIN_ORG_TYPE_ID","integer","all missing","","TRAIN_ORG_TYPE_ID","Training organisation type identifier","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","TVA_ROW_ID","character","all missing","","TVA_ROW_ID","Row number of the TVA data - can be used to identify the same TVA record across different extracts.","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","This is a generated package linkage identifier, not an official public VET code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"TVA","completions/2021","YEAR_OF_BIRTH","integer","all missing","","YEAR_OF_BIRTH","Year of birth","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","completions/2021","YR_PROGRAM_COMPLETED","integer","all missing","","YR_PROGRAM_COMPLETED","Year in which program or skill set was completed (including any on-the-job component).","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","ACTIVITY_END_DATE","Date","2021-01-15 to 2021-11-10","","ACTIVITY_END_DATE","The actual date that training activity and assessment ends for a client in a unit of competency accredited unit or module environment.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","ACTIVITY_START_DATE","Date","2021-01-01 to 2021-06-28","","ACTIVITY_START_DATE","The actual date that training activity and assessment begins for a client in a unit of competency accredited unit or module environment.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","AGE","integer","15 / 25 / 37 / 52 / 99","","AGE","Age of respondent","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","ANZSCO_ID","character","561113=52; 599311=48; 621411=40; 552314=36; 133611=32; 611312=32; 621712=32; 312212=28; 399212=28; 552211=28; 599599=28; 639511=28","561113; 599311; 621411; 552314; 133611; 611312; 621712; 312212; 399212; 552211; 599599; 639511; 312411; 392211; 399517; 511112; 521111; 639111; 639112; 134211; 332211; 333211; 342412; 351112; 363112; 393112; 393212; 451111; 451513; 561412","ANZSCO_ID","Identifies the type of occupation that may be expected for those undertaking a program of study.","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","APPRENTICESHIP_FG","character","N=4268; Y=728","N; Y","APPRENTICESHIP_FG","Subject undertaken as part of an apprenticeship/traineeship","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","AT_SCHOOL_FG","character","N=4956; Y=40","N; Y","AT_SCHOOL_FG","Flags whether client is currently enrolled in secondary school.","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","CLIENT_POSTCODE_DERIVED","character","4466=24; 2294=20; 2601=20; 2963=20; 3888=20; 2028=16; 2469=16; 2610=16; 2616=16; 2763=16; 3047=16; 3436=16","4466; 2294; 2601; 2963; 3888; 2028; 2469; 2610; 2616; 2763; 3047; 3436; 3734; 6168; 6696; 2052; 2121; 2221; 2224; 2225; 2355; 2535; 2613; 2618; 2637; 2672; 2740; 2832; 2858; 2887","CLIENT_POSTCODE_DERIVED","Client postcode of residence","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","CLIENT_REMOTENESS_ID_DERIVED","integer","0 / 0 / 1 / 2 / 4","0; 1; 2; 3; 4","CLIENT_REMOTENESS_ID_DERIVED","Client remoteness area (aria+) id","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","CLIENT_SEIFA_IRSD_QUINT_DRVD","integer","1 / 2 / 3 / 4 / 5","1; 2; 3; 4; 5","CLIENT_SEIFA_IRSD_QUINT_DRVD","Client index of relative socio-economic disadvantage (irsd) id","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","CLIENT_STATE_RESIDENCE_DERIVED","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","CLIENT_STATE_RESIDENCE_DERIVED","Client state of residence id","direct_plida_dataset_variable","official_avetmiss_state_code_needs_format_tightening","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","AVETMISS state identifier values are two-character codes such as 01-08, plus 09 and 99. Current generated state values are numeric-style 1-8, so the concept is sourced but formatting needs tightening.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TVA","training_activity/2021","COLLECTION_YR","integer","2021 / 2021 / 2021 / 2021 / 2021","2021","COLLECTION_YR","Calendar year in which training activity occurred.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","DELIVERY_MODE_ID","integer","10 / 10 / 20 / 30 / 90","10; 20; 30; 40; 90","DELIVERY_MODE_ID","Pre-2018 refers to the predominant mode of delivery; 2018 onwards it identifies whether a subject comprises internal external or workplace-based delivery or some combination of those (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","GENDER_ID","integer","1 / 1 / 2 / 2 / 2","1; 2","GENDER_ID","Whether client self-identifies as male female or other (code). | Whether client self-identifies as male  female  or other (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","HEAD_OFFICE_POSTCODE","character","2742=32; 2603=24; 2600=20; 2668=20; 3083=20; 4512=20; 6749=20; 2011=16; 2104=16; 2167=16; 2313=16; 2426=16","2742; 2603; 2600; 2668; 3083; 4512; 6749; 2011; 2104; 2167; 2313; 2426; 2515; 2613; 2707; 2785; 2975; 2990; 3095; 3440; 3681; 3720; 3725; 3824; 5225; 6766; 2003; 2095; 2099; 2140","HEAD_OFFICE_POSTCODE","Head office postcode","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
