"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"HE","completions","SYNTHETIC_AEUID","character","60CB90000006=1; 60CB90000068=1; 60CB900003FE=1; 60CB900004EF=1; 60CB90000851=1; 60CB90000918=1; 60CB90000A2D=1; 60CB90000A88=1; 60CB90000AFD=1; 60CB90000B9D=1; 60CB90000BEF=1; 60CB90000E24=1","60CB90000006; 60CB90000068; 60CB900003FE; 60CB900004EF; 60CB90000851; 60CB90000918; 60CB90000A2D; 60CB90000A88; 60CB90000AFD; 60CB90000B9D; 60CB90000BEF; 60CB90000E24; 60CB90001008; 60CB9000100E; 60CB90001245; 60CB90001366; 60CB90001377","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","This is a generated package linkage identifier, not an official public Education code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"HE","completions","YEAR","integer","2021 / 2021 / 2021 / 2021 / 2021","2021","YEAR","Year that the information relates to","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","COURSE","character","C000100047=1; C000200002=1; C000200076=1; C000200106=1; C000300032=1; C000400104=1; C000500081=1; C000500108=1; C000600011=1; C000600041=1; C000600075=1; C000600107=1","C000100047; C000200002; C000200076; C000200106; C000300032; C000400104; C000500081; C000500108; C000600011; C000600041; C000600075; C000600107; C000700005; C000700025; C000700027; C000700070; C000800034; C000900057; C000900061; C001000064; C001000098; C001100021; C001100035; C001300078; C001300096; C001400099; C001400101; C001400103; C001400114; C001500085","COURSE","Code assigned by university","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","COURSE_LOAD","numeric","1 / 2 / 3 / 3 / 4","1; 1.5; 2; 3; 4","COURSE_LOAD","The aggregated eftsl value for a course of study summed across all units of study which meet the academic requirements for the course of study.","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","course","COURSE_OF_STUDY_CODE","character","NCS000001=1; NCS000002=1; NCS000003=1; NCS000004=1; NCS000005=1; NCS000006=1; NCS000007=1; NCS000008=1; NCS000009=1; NCS000010=1; NCS000011=1; NCS000012=1","NCS000001; NCS000002; NCS000003; NCS000004; NCS000005; NCS000006; NCS000007; NCS000008; NCS000009; NCS000010; NCS000011; NCS000012; NCS000013; NCS000014; NCS000015; NCS000016; NCS000017; NCS000018; NCS000019; NCS000020; NCS000021; NCS000022; NCS000023; NCS000024; NCS000025; NCS000026; NCS000027; NCS000028; NCS000029; NCS000030","COURSE_OF_STUDY_CODE","A code which uniquely identifies an enabling course or a course leading to a higher education award","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","COURSE_TYPE","integer","1 / 1 / 1 / 3 / 6","1; 3; 4; 5; 6","COURSE_TYPE","Course type code","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","FOE","character","0801=20; 0301=17; 0999=14; 1001=12; 0501=10; 0701=9; 0901=9; 0201=8; 0603=6; 0401=5; 0101=4","0801; 0301; 0999; 1001; 0501; 0701; 0901; 0201; 0603; 0401; 0101","FOE","Field of education code","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","FOE_SUPP","character","080100=20; 030100=17; 099900=14; 100100=12; 050100=10; 070100=9; 090100=9; 020100=8; 060300=6; 040100=5; 010100=4","080100; 030100; 099900; 100100; 050100; 070100; 090100; 020100; 060300; 040100; 010100","FOE_SUPP","Field of education supplementary code","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","INSTITUTION","character","0024=5; 0006=4; 0007=4; 0014=4; 0027=4; 0030=4; 0047=4; 0051=4; 0057=4; 0002=3; 0022=3; 0023=3","0024; 0006; 0007; 0014; 0027; 0030; 0047; 0051; 0057; 0002; 0022; 0023; 0028; 0029; 0036; 0037; 0038; 0042; 0046; 0050; 0005; 0009; 0010; 0011; 0013; 0016; 0017; 0019; 0021; 0026","INSTITUTION","A code which uniquely identifies the higher education provider","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","SPECIAL_COURSE","integer","0 / 0 / 0 / 0 / 0","0","SPECIAL_COURSE","A code which identifies courses of special interest to the department","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","course","SYNTHETIC_AEUID","character","60CB90000006=1; 60CB90000060=1; 60CB90000068=1; 60CB9000006F=1; 60CB90000071=1; 60CB900000C9=1; 60CB900000CE=1; 60CB900000E1=1; 60CB9000013C=1; 60CB90000155=1; 60CB90000189=1; 60CB900001BE=1","60CB90000006; 60CB90000060; 60CB90000068; 60CB9000006F; 60CB90000071; 60CB900000C9; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB90000189; 60CB900001BE; 60CB9000026B; 60CB90000277; 60CB9000029E; 60CB900002B6; 60CB90000300; 60CB9000032D; 60CB90000349; 60CB9000034A; 60CB90000377; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB900003FE; 60CB900004AE; 60CB900004ED; 60CB900004EF; 60CB90000506","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","This is a generated package linkage identifier, not an official public Education code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"HE","course","YEAR","integer","2015 / 2018 / 2020 / 2020 / 2021","2015; 2016; 2017; 2018; 2019; 2020; 2021","YEAR","Year that the information relates to","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","ABORIG_TORRES","integer","1 / 1 / 1 / 1 / 4","1; 4","ABORIG_TORRES","A code which identifies whether or not the student/applicant identifies herself or himself as being of aboriginal and/or torres strait islander descent.","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","ATTENDANCE_MODE","integer","1 / 1 / 2 / 2 / 3","1; 2; 3","ATTENDANCE_MODE","A code which identifies the mode of attendance by which the student undertook in a calendar year","direct_plida_dataset_variable","official_tcsi_mode_of_attendance_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","TCSI Element E329 defines mode-of-attendance codes including 1 internal, 2 external, and 3 multi-modal; the current generated domain is a subset and generated frequencies are synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","enrol","ATTENDANCE_TYPE","integer","1 / 1 / 1 / 2 / 2","1; 2","ATTENDANCE_TYPE","A code which identifies whether a student is classified as being a full-time or part-time in a calendar year.","direct_plida_dataset_variable","official_tcsi_attendance_type_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","TCSI Element E330 defines type of attendance codes 1 full-time and 2 part-time; generated frequencies are synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","enrol","COM_INDICATOR","integer","0 / 0 / 0 / 1 / 1","0; 1","COM_INDICATOR","A code indicating that the student is a commencing student","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","COUNTRY_BIRTH","character","1101=110; 2100=67","1101; 2100","COUNTRY_BIRTH","A code representing the country of birth of a student","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","COURSE","character","C000100047=2; C000200002=2; C000200076=2; C000300032=2; C000500081=2; C000500108=2; C000600011=2; C000600075=2; C000700005=2; C000700070=2; C001100021=2; C001100035=2","C000100047; C000200002; C000200076; C000300032; C000500081; C000500108; C000600011; C000600075; C000700005; C000700070; C001100021; C001100035; C001300096; C001400099; C001400103; C001500085; C001600029; C001700095; C001900065; C002200020; C002200056; C002400046; C002400082; C002400083; C002500048; C002600091; C002700037; C002700109; C002800017; C002800069","COURSE","Code assigned by university","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","DISABILITY","character","00000000=177","00000000","DISABILITY","An eight-character code indicating responses to three questions about disabilities","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","GENDER","integer","1 / 1 / 1 / 2 / 2","1; 2","GENDER","Client's gender","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","HIGHEST_PARTICIPATION","integer","2 / 5 / 5 / 5 / 5","2; 3; 4; 5","HIGHEST_PARTICIPATION","A code which indicates the student's or applicants highest educational participation and last year of that participation prior to the first enrolment in the course of study.","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","INSTITUTION","character","0024=8; 0051=8; 0030=7; 0057=7; 0006=6; 0007=6; 0014=6; 0027=6; 0038=6; 0042=6; 0050=6; 0002=5","0024; 0051; 0030; 0057; 0006; 0007; 0014; 0027; 0038; 0042; 0050; 0002; 0022; 0028; 0036; 0037; 0047; 0005; 0011; 0029; 0034; 0046; 0055; 0013; 0016; 0017; 0019; 0023; 0026; 0044","INSTITUTION","A code which uniquely identifies the higher education provider","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","MAJOR_COURSE","integer","1 / 1 / 1 / 1 / 1","1","MAJOR_COURSE","An indicator of whether or not the student is concurrently enrolled in more than one higher education course within the institution and if so whether the course is the major course or a minor course","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","REPORTING_YEAR_PERIOD","character","2020-1=92; 2021-1=85","2020-1; 2021-1","REPORTING_YEAR_PERIOD","The reporting year and period to which the individual data record relates","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","SYNTHETIC_AEUID","character","60CB90000060=2; 60CB9000006F=2; 60CB90000071=2; 60CB900000CE=2; 60CB900000E1=2; 60CB9000013C=2; 60CB90000155=2; 60CB900001BE=2; 60CB90000277=2; 60CB90000349=2; 60CB9000034A=2; 60CB90000390=2","60CB90000060; 60CB9000006F; 60CB90000071; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB900001BE; 60CB90000277; 60CB90000349; 60CB9000034A; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB900004ED; 60CB90000506; 60CB90000559; 60CB9000057E; 60CB90000589; 60CB90000597; 60CB900005EE; 60CB9000066F; 60CB9000069E; 60CB900006B8; 60CB900006CC; 60CB900007BE; 60CB9000085C; 60CB900008D4; 60CB90000910","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","This is a generated package linkage identifier, not an official public Education code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"HE","enrol","YEAR","integer","2020 / 2020 / 2020 / 2021 / 2021","2020; 2021","YEAR","Year that the information relates to","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","enrol","YEAR_LEFT_SCHOOL","integer","1977 / 2009 / 2016 / 2019 / 2022","","YEAR_LEFT_SCHOOL","A code that identifies the year in which a commencing domestic student left secondary education.","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
