"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"SDB","SDB","ENG_FLUENCY_SPUK","character","1=415; 2=290; 3=189; 4=83","1; 2; 3; 4","ENG_FLUENCY_SPUK","English proficiency code","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","LAST_ON_DAY","integer","1 / 1 / 1 / 1 / 1","1","LAST_ON_DAY","Flag to indicate the latest visa granted to an individual on the given date of grant (1 = latest)","direct_plida_dataset_variable","sdb_public_dictionary_exact_variable_or_code_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","The SDB public sources support settlement reporting, but I did not find an exact public source proving this generated variable name and generated value domain.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"SDB","SDB","MARITAL_STATUS","character","Single=552; Married=425","Single; Married","MARITAL_STATUS","Marital status | Marital status code","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","MONTH_OF_BIRTH","integer","1 / 4 / 7 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","MONTH_OF_BIRTH","Month of birth","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","OCCUPATION","character","0=147; 621311=7; 561111=6; 232112=5; 399311=5; 451411=5; 599514=5; 631111=5; 639412=5; 142112=4; 149311=4; 224511=4","0; 621311; 561111; 232112; 399311; 451411; 599514; 631111; 639412; 142112; 149311; 224511; 232412; 253411; 312212; 393212; 511112; 531111; 561113; 591211; 599311; 612113; 621111; 621611; 621713; 639311; 639411; 831211; 111212; 121611","OCCUPATION","Occupation code","direct_plida_dataset_variable","sdb_public_dictionary_exact_variable_or_code_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","The SDB public sources support settlement reporting, but I did not find an exact public source proving this generated variable name and generated value domain.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"SDB","SDB","PRINCIPAL_FLAG","character","P=530; S=447","P; S","PRINCIPAL_FLAG","Principal applicant code","direct_plida_dataset_variable","sdb_public_dictionary_exact_variable_or_code_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","The SDB public sources support settlement reporting, but I did not find an exact public source proving this generated variable name and generated value domain.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"SDB","SDB","SEX","character","F=493; M=484","F; M","SEX","Sex | Gender code","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","SYNTHETIC_AEUID","character","5CCAD0000009=1; 5CCAD000001B=1; 5CCAD0000021=1; 5CCAD0000023=1; 5CCAD000002A=1; 5CCAD000002C=1; 5CCAD0000037=1; 5CCAD000003B=1; 5CCAD0000042=1; 5CCAD0000044=1; 5CCAD0000059=1; 5CCAD000005D=1","5CCAD0000009; 5CCAD000001B; 5CCAD0000021; 5CCAD0000023; 5CCAD000002A; 5CCAD000002C; 5CCAD0000037; 5CCAD000003B; 5CCAD0000042; 5CCAD0000044; 5CCAD0000059; 5CCAD000005D; 5CCAD000005F; 5CCAD0000062; 5CCAD0000067; 5CCAD000006B; 5CCAD000006F; 5CCAD0000072; 5CCAD000007A; 5CCAD000007E; 5CCAD0000087; 5CCAD0000089; 5CCAD000008E; 5CCAD0000090; 5CCAD0000094; 5CCAD0000097; 5CCAD0000098; 5CCAD0000099; 5CCAD000009C; 5CCAD000009D","SYNTHETIC_AEUID","Synthetic MADIP Person ID | Person Identifier","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","This is a generated package linkage identifier, not a public Home Affairs source-code variable.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"SDB","SDB","VISA_SUB_CLASS","integer","100 / 189 / 190 / 204 / 866","100; 143; 186; 189; 190; 200; 201; 202; 204; 801; 820; 866","VISA_SUB_CLASS","Visa sub-class code | Visa sub_class code","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","YEAR_OF_BIRTH","integer","1922 / 1963 / 1983 / 1999 / 2021","","YEAR_OF_BIRTH","Year of birth","direct_plida_dataset_variable","official_sdb_dictionary_concept_generated_domain_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Home Affairs SDB pages and the SDB Data Dictionary support the settlement-record context and this broad data-item concept; generated frequencies and compact code values remain local until mapped item-by-item to the dictionary tables.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep this row under source-backed regression tests and retain the cited source."
"SDB","SDB","YRS_EDUC_PRI_HIGH","integer","10 / 10 / 12 / 12 / 12","10; 12","YRS_EDUC_PRI_HIGH","Number of years of primary and secondary education","direct_plida_dataset_variable","sdb_public_dictionary_exact_variable_or_code_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","The SDB public sources support settlement reporting, but I did not find an exact public source proving this generated variable name and generated value domain.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"SDB","SDB","YRS_EDUC_UNIV","integer","0 / 0 / 0 / 3 / 3","0; 2; 3","YRS_EDUC_UNIV","Number of years of university education","direct_plida_dataset_variable","sdb_public_dictionary_exact_variable_or_code_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","The SDB public sources support settlement reporting, but I did not find an exact public source proving this generated variable name and generated value domain.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TRAVELLERS","TRAVELLERS","ERP_STATUS_QUARTERLY","character","1|1|1|1=4303; 1|1|1|2=146; 3|3|3|3=137; 1|2|1|1=136; 1|1|2|1=131; 2|1|1|1=123; 1|2|2|1=6; 2|1|1|2=5; 2|2|1|1=5; 1|1|2|2=4; 2|1|2|1=2; 1|2|1|2=1","1|1|1|1; 1|1|1|2; 3|3|3|3; 1|2|1|1; 1|1|2|1; 2|1|1|1; 1|2|2|1; 2|1|1|2; 2|2|1|1; 1|1|2|2; 2|1|2|1; 1|2|1|2; 2|1|2|2","ERP_STATUS_YYYYQn","Quarter-specific ERP status columns such as ERP_STATUS_2006Q1 through ERP_STATUS_2024Q2.","generated_compact_from_same_dataset_metadata","traveller_public_codebook_not_found_generated_compact_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata contains wide ERP/PP status concepts, but no public Home Affairs codebook was found for the generated compact 1/2/3 quarterly status strings.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TRAVELLERS","TRAVELLERS","PP_STATUS_QUARTERLY","character","1|1|1|1=4303; 1|1|1|3=146; 3|3|3|3=137; 1|3|1|1=136; 1|1|3|1=131; 3|1|1|1=123; 1|3|3|1=6; 3|1|1|3=5; 3|3|1|1=5; 1|1|3|3=4; 3|1|3|1=2; 1|3|1|3=1","1|1|1|1; 1|1|1|3; 3|3|3|3; 1|3|1|1; 1|1|3|1; 3|1|1|1; 1|3|3|1; 3|1|1|3; 3|3|1|1; 1|1|3|3; 3|1|3|1; 1|3|1|3; 3|1|3|3","PP_STATUS_YYYYMn","Month-specific physical-presence status columns such as PP_STATUS_2006M1 through PP_STATUS_2024M12 plus census-night PP fields.","generated_compact_from_same_dataset_metadata","traveller_public_codebook_not_found_generated_compact_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata contains wide ERP/PP status concepts, but no public Home Affairs codebook was found for the generated compact 1/2/3 quarterly status strings.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TRAVELLERS","TRAVELLERS","SYNTHETIC_AEUID","character","5CCAD0000001=1; 5CCAD0000002=1; 5CCAD0000003=1; 5CCAD0000004=1; 5CCAD0000005=1; 5CCAD0000006=1; 5CCAD0000007=1; 5CCAD0000008=1; 5CCAD0000009=1; 5CCAD000000A=1; 5CCAD000000B=1; 5CCAD000000C=1","5CCAD0000001; 5CCAD0000002; 5CCAD0000003; 5CCAD0000004; 5CCAD0000005; 5CCAD0000006; 5CCAD0000007; 5CCAD0000008; 5CCAD0000009; 5CCAD000000A; 5CCAD000000B; 5CCAD000000C; 5CCAD000000D; 5CCAD000000E; 5CCAD000000F; 5CCAD0000010; 5CCAD0000011; 5CCAD0000012; 5CCAD0000013; 5CCAD0000014; 5CCAD0000015; 5CCAD0000016; 5CCAD0000017; 5CCAD0000018; 5CCAD0000019; 5CCAD000001A; 5CCAD000001B; 5CCAD000001C; 5CCAD000001D; 5CCAD000001E","SYNTHETIC_AEUID","Synthetic MADIP Person ID | Synthetic person ID | Synthetic id of individual person on dataset | Person identifier","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","This is a generated package linkage identifier, not a public Home Affairs source-code variable.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"VISA","VISA","IELTS_OVRL","numeric","0 / 0 / 0 / 6 / 9","0; 4; 4.5; 5; 5.5; 6; 6.5; 7; 7.5; 8; 8.5; 9","IELTS_OVRL","English capability (IELTS) score | English capability (ielts) score","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","LAST_ON_DAY","integer","1 / 1 / 1 / 1 / 1","1","LAST_ON_DAY","Flag to indicate the latest visa granted to an individual on the given date of grant (1 = latest)","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","NM_OCPTN_CD","character","=957; 0=126; 142112=5; 639412=5; 149912=4; 262115=4; 262118=4; 311312=4; 399311=4; 511112=4; 561113=4; 621311=4","; 0; 142112; 639412; 149912; 262115; 262118; 311312; 399311; 511112; 561113; 621311; 631111; 831211; 141912; 149212; 222213; 224511; 253315; 253411; 254414; 311414; 312212; 313111; 331212; 393212; 451814; 521111; 561111; 599311","NM_OCPTN_CD","For skilled visas with a nomination, the ASCO or ANZSCO edition code for the nominated occupation code recorded. | For skilled visas with a nomination the asco or anzsco edition code for the nominated occupation code recorded. for primary applicants only - icse / iris","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","NM_SALARY_AM","numeric","0.0 / 0.0 / 0.0 / 0.0 / 247705.3","","NM_SALARY_AM","For skilled visas with a nomination, the base salary for visas with a nomination. | For skilled visas with a nomination, the base salary for visas with a  nomination. For Primary applicants only - ICSE / IRIS | For skilled visas with a nomination  the base salary for visas with a  nomination. for primary applicants only - icse / iris","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","SYNTHETIC_AEUID","character","5CCAD0000003=1; 5CCAD0000009=1; 5CCAD0000010=1; 5CCAD0000013=1; 5CCAD0000019=1; 5CCAD000001B=1; 5CCAD000001C=1; 5CCAD0000021=1; 5CCAD0000023=1; 5CCAD0000027=1; 5CCAD0000028=1; 5CCAD000002A=1","5CCAD0000003; 5CCAD0000009; 5CCAD0000010; 5CCAD0000013; 5CCAD0000019; 5CCAD000001B; 5CCAD000001C; 5CCAD0000021; 5CCAD0000023; 5CCAD0000027; 5CCAD0000028; 5CCAD000002A; 5CCAD000002C; 5CCAD000002F; 5CCAD0000030; 5CCAD0000035; 5CCAD0000036; 5CCAD0000037; 5CCAD000003A; 5CCAD000003B; 5CCAD000003E; 5CCAD000003F; 5CCAD0000041; 5CCAD0000042; 5CCAD0000044; 5CCAD0000047; 5CCAD000004B; 5CCAD000004D; 5CCAD000004F; 5CCAD0000050","SYNTHETIC_AEUID","Person Identifier | Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","This is a generated package linkage identifier, not a public Home Affairs source-code variable.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"VISA","VISA","TR_CITZ_CNTRY_CD","integer","1 / 1 / 1 / 1 / 1","1","TR_CITZ_CNTRY_CD","Citizenship country of the visa holder - TRIPS | Citizenship country of the visa holder - trips | The citizenship country of the visa holder","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","TR_MARITAL_STATUS_DS","character","Single=1220; Married=336; De facto=105","Single; Married; De facto","TR_MARITAL_STATUS_DS","The most recent marital status to the visa grant date - trips | The most recent maritial status to the visa grant date","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","TR_STAY_PERIOD_DD","integer","0 / 0 / 365 / 840 / 1817","","TR_STAY_PERIOD_DD","Period in days that the visa holder can stay in australia -trips | Period in days that the visa holder can stay in Australia","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","TR_VISA_GRANT_DT","Date","1950-02-20 to 2021-12-20","","TR_VISA_GRANT_DT","Visa grant date | Date that visa was granted - trips | Date that visa was granted","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"VISA","VISA","VA_CLNT_LOCN_CD","integer","3 / 3 / 3 / 4 / 4","3; 4","VA_CLNT_LOCN_CD","The location of the client at the time the application was lodged as either in Aus(3), Outside Aus(4) or Unknown(1) | The location of the client at the time the application was lodged as either In Australia (3), Outside Australia (4) or Unknown (1)  - TRIPS / ICSE / IRIS / MPMS | The location of the client at the time the application was lodged as either in australia (3)  outside australia (4) or unknown (1)  - trips / icse / iris / mpms","direct_plida_dataset_variable","visa_public_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports | https://immi.homeaffairs.gov.au/settling-in-australia/settlement-reports/settlement-reporting-caveats | https://immi.homeaffairs.gov.au/settlement-services-subsite/files/settlement-database-data-dictionary.pdf | https://immi.homeaffairs.gov.au/amep-subsite/Files/paper-a-profile-amep-clients.pdf","Local PLIDA metadata describes the visa fields. No public Home Affairs codebook was found that proves generated subclass/reporting-group/status labels or their generated distribution.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
