"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"dhda-health","MBS","madipge-mbs-d-claims-2021","BENPAID","numeric",7116,0,0,1540,"1.07 / 38.77 / 87.48 / 203.55 / 7014.05","","matched PLIDA variable metadata","The Medicare benefit paid on this claim line, in Australian dollars. AIHW METEOR defines it as ""The total amount of Medicare Benefit paid f…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","BILLTYPECD","character",7116,0,0,2,"D=5871; P=1245","D; P","matched PLIDA variable metadata","Whether the service was bulk billed or billed to the patient. AIHW METEOR defines the element as ""The type of Medicare billing issued for t…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","BTOS","character",7116,0,0,7,"1100=3127; 0502=2136; 0700=554; 0600=546; 1000=370; 0101=230; 1200=153","0101; 0502; 0600; 0700; 1000; 1100; 1200","matched PLIDA variable metadata","The broad service category the item falls into, used for Medicare reporting. AIHW METEOR describes the domain as ""A code set representing c…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","DOP","character",7116,0,0,376,"14Feb21=32; 21May21=32; 22Mar21=32; 01Jun21=30; 04Apr21=30; 08Feb21=30; 08Nov21=30; 05Sep21=29","","matched PLIDA variable metadata","The day Medicare finished processing the claim for the service on this row, which is not the day the service happened. AIHW METEOR defines …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","DOS","character",7116,0,0,365,"03Dec21=33; 21May21=32; 06Feb21=31; 04Apr21=30; 07Apr21=30; 06Jul21=29; 11Jun21=29; 14Mar21=29","","matched PLIDA variable metadata","The day the practitioner actually performed the Medicare service billed on this row, and the date to use for almost any analysis of care. A…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","ENRPC","character",7116,0,0,3574,"2610=14; 2606=12; 2616=12; 2600=11; 2609=11; 2614=11; 2615=11; 2617=10","","matched PLIDA variable metadata","The postcode Medicare held for the patient on the enrolment file at the moment this claim was processed. AIHW METEOR defines the underlying…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","FEECHARGED","numeric",7116,0,0,2375,"1.4200 / 48.0275 / 105.0200 / 262.5725 / 8351.3200","","matched PLIDA variable metadata","The amount the practitioner actually billed for the service on this row, in Australian dollars. AIHW METEOR defines it as ""The total amount…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","INHOSPITAL","character",7116,0,0,2,"N=6557; Y=559","N; Y","matched PLIDA variable metadata","Whether the service on this row was delivered to an admitted patient in a hospital. AIHW METEOR defines the element as ""An indicator of whe…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","ITEM","character",7116,0,0,2534,"75050=15; 75618=15; 75039=12; 75842=12; 141=11; 75027=11; 75045=11; 75836=11","","matched PLIDA variable metadata","The Medicare Benefits Schedule item number this service is reported under, which is the current item mapped from the aggregate item claimed…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","MBSCAT","integer",7116,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Which of the ten broad categories of the Medicare Benefits Schedule the item on this row sits in. AIHW METEOR defines the value domain as ""…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","MBSGROUP","character",7116,0,0,88,"A40=920; P7=565; P2=525; T8=437; C1=370; A7=282; P4=276; P3=236","","matched PLIDA variable metadata","The group within the MBS category that this item belongs to, such as A1 for unreferred general practitioner attendances. AIHW METEOR define…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","MBSSUBGROUP","character",7116,0,0,20,"=6724; 1=143; 2=63; 4=34; 5=31; 3=24; 7=16; 14=15","; 1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 20; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","The subgroup the item sits in within its MBS group, the finest level of the schedule's own hierarchy. AIHW METEOR defines it as ""The subgro…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","NUMSERV","integer",7116,0,0,4,"1 / 1 / 1 / 1 / 4","1; 2; 3; 4","matched PLIDA variable metadata","The number of services provided on this row, with bulk-billing incentive and modifier items excluded by being counted as zero. AIHW METEOR …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","RPDATE","character",7116,4843,68.0579,431,"26Mar21=15; 12Sep21=13; 05Jan21=12; 11Mar21=12; 13Aug21=12; 13Mar21=12; 14Jan21=12; 18Jul21=12","","matched PLIDA variable metadata","The date written on the referral that made this service claimable at the referred rate. MBS explanatory note GN.6.16 requires an account fo…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","RPRPC","character",7116,4843,68.0579,1759,"2609=7; 2601=6; 2618=6; 2154=5; 3207=5; 2073=4; 2399=4; 2604=4","","matched PLIDA variable metadata","The postcode of the practice of the practitioner who wrote the referral behind this service. AIHW METEOR defines the underlying element as …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","RPRPRAC","character",7116,4843,68.0579,100,"P382906=36; P528665=35; P217450=33; P374599=32; P150239=31; P013364=30; P174045=30; P353248=30","","matched PLIDA variable metadata","The one-character practice location suffix from the referring practitioner's Medicare provider number. AIHW METEOR defines it as ""A unique …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SCHEDFEE","numeric",7116,0,0,1263,"1.42 / 45.25 / 98.45 / 239.88 / 7105.00","","matched PLIDA variable metadata","The fee the Medicare Benefits Schedule lists for this item, which is the administered price the benefit is calculated from. AIHW METEOR def…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SCRAM_RPR","character",7116,4843,68.0579,200,"RPR1A29E965=23; RPR65FCB2A5=23; RPR03FC6292=21; RPR10806169=21; RPR0D71313B=19; RPR1B22755D=18; RPR2BBC41B4=18; RPR52B99AAD=18","","matched PLIDA variable metadata","A scrambled stand-in for the referring practitioner's Medicare provider number, used to group services by who referred them. The field it i…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SCRAM_SPR","character",7116,0,0,200,"SPR1ABE7554=53; SPR46CE8326=51; SPR00923C11=48; SPR657DD4D9=48; SPR70EA19EF=48; SPR0AB73F56=47; SPR4FB29C99=47; SPR50C25A70=47","","matched PLIDA variable metadata","A scrambled stand-in for the provider number of the practitioner who performed and billed the service, and the key for grouping a provider'…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SPR_RSP","character",7116,0,0,25,"GP=2551; PAT=2136; RAD=489; ORT=212; OPH=151; URO=146; GAS=143; CAR=141","AUD; CAR; DER; DIE; ENT; GAS; GEN; GP; GYN; NEU; NUC; OCC; ONC; OPH; ORT; PAT; PHY; PLS; POD; PSK; PSY; RAD; RHE; SOC; URO","matched PLIDA variable metadata","The registered specialty recorded for the practitioner who provided the service, as used in assessing the claim. AIHW METEOR defines the va…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SPRPC","character",7116,0,0,3569,"2609=14; 2614=14; 2601=13; 2617=13; 2600=12; 2603=11; 2610=10; 2608=9","","matched PLIDA variable metadata","The postcode of the practice location of the practitioner who performed the service. AIHW METEOR defines the underlying element as ""The Aus…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SPRPRAC","character",7116,0,0,100,"P879442=90; P217450=86; P223888=85; P384771=85; P326069=84; P194328=83; P552271=83; P622948=82","","matched PLIDA variable metadata","The one-character location suffix of the servicing practitioner's provider number, marking which of their approved sites billed the service…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2021","SYNTHETIC_AEUID","character",7116,0,0,468,"B84680000010=51; B84680000031=47; B84680000110=44; B84680000063=43; B84680000093=43; B84680000102=43; B84680000072=42; B84680000169=41","","matched PLIDA variable metadata","The patient a Medicare claim line belongs to, carried as a meaningless code so that one person's services can be followed across the date-o…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","AGGRITEM","character",7119,0,0,2551,"75200=12; 75836=12; 90054=12; 69471=11; 75002=11; 75800=11; 10929=10; 599=10","","matched PLIDA variable metadata","The MBS item number as it stood in the aggregate item number field on the claim, before mapping to the latest item. AIHW METEOR's guide for…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","BENPAID","numeric",7119,0,0,1557,"1.08 / 38.98 / 88.49 / 206.51 / 6396.30","","matched PLIDA variable metadata","The Medicare benefit paid on this claim line, in Australian dollars. AIHW METEOR defines it as ""The total amount of Medicare Benefit paid f…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","BILLTYPECD","character",7119,0,0,2,"D=5853; P=1266","D; P","matched PLIDA variable metadata","Whether the service was bulk billed or billed to the patient. AIHW METEOR defines the element as ""The type of Medicare billing issued for t…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","BTOS","character",7119,0,0,7,"1100=3070; 0502=2151; 0700=581; 0600=576; 1000=363; 0101=234; 1200=144","0101; 0502; 0600; 0700; 1000; 1100; 1200","matched PLIDA variable metadata","The broad service category the item falls into, used for Medicare reporting. AIHW METEOR describes the domain as ""A code set representing c…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","DOP","character",7119,0,0,379,"15Jul22=34; 23Jul22=34; 21Jan22=33; 12Jul22=30; 20Mar22=30; 27Jan22=30; 10Mar22=29; 16May22=29","","matched PLIDA variable metadata","The day Medicare finished processing the claim for the service on this row, which is not the day the service happened. AIHW METEOR defines …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","DOS","character",7119,0,0,365,"03Mar22=30; 12Jun22=29; 28Apr22=29; 28Jan22=29; 15Mar22=28; 17Jan22=28; 29Jan22=28; 29Nov22=28","","matched PLIDA variable metadata","The day the practitioner actually performed the Medicare service billed on this row, and the date to use for almost any analysis of care. A…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","ENRPC","character",7119,0,0,3616,"2601=13; 2608=13; 2617=13; 2606=12; 2602=11; 2618=11; 2603=10; 2616=10","","matched PLIDA variable metadata","The postcode Medicare held for the patient on the enrolment file at the moment this claim was processed. AIHW METEOR defines the underlying…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","FEECHARGED","numeric",7119,0,0,2392,"1.44 / 47.93 / 107.88 / 280.79 / 9636.34","","matched PLIDA variable metadata","The amount the practitioner actually billed for the service on this row, in Australian dollars. AIHW METEOR defines it as ""The total amount…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","INHOSPITAL","character",7119,0,0,2,"N=6550; Y=569","N; Y","matched PLIDA variable metadata","Whether the service on this row was delivered to an admitted patient in a hospital. AIHW METEOR defines the element as ""An indicator of whe…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","ITEM","character",7119,0,0,2551,"75200=12; 75836=12; 90054=12; 69471=11; 75002=11; 75800=11; 10929=10; 599=10","","matched PLIDA variable metadata","The Medicare Benefits Schedule item number this service is reported under, which is the current item mapped from the aggregate item claimed…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","MBSCAT","integer",7119,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Which of the ten broad categories of the Medicare Benefits Schedule the item on this row sits in. AIHW METEOR defines the value domain as ""…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","MBSGROUP","character",7119,0,0,86,"A40=893; P7=564; P2=510; T8=453; C1=363; P4=284; A7=254; D1=230","","matched PLIDA variable metadata","The group within the MBS category that this item belongs to, such as A1 for unreferred general practitioner attendances. AIHW METEOR define…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","MBSSUBGROUP","character",7119,0,0,20,"=6692; 1=162; 2=59; 4=40; 3=33; 5=29; 14=17; 7=13","; 1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","The subgroup the item sits in within its MBS group, the finest level of the schedule's own hierarchy. AIHW METEOR defines it as ""The subgro…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","NUMSERV","integer",7119,0,0,4,"1 / 1 / 1 / 1 / 4","1; 2; 3; 4","matched PLIDA variable metadata","The number of services provided on this row, with bulk-billing incentive and modifier items excluded by being counted as zero. AIHW METEOR …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","RPDATE","character",7119,4845,68.0573,426,"12Aug22=16; 21Jul22=13; 02Feb22=11; 05Feb22=11; 13Sep22=11; 15Apr22=11; 16Jul22=11; 17Mar22=11","","matched PLIDA variable metadata","The date written on the referral that made this service claimable at the referred rate. MBS explanatory note GN.6.16 requires an account fo…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","RPRPC","character",7119,4845,68.0573,1782,"2604=6; 2612=5; 2617=5; 2192=4; 2609=4; 3134=4; 3160=4; 3180=4","","matched PLIDA variable metadata","The postcode of the practice of the practitioner who wrote the referral behind this service. AIHW METEOR defines the underlying element as …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","RPRPRAC","character",7119,4845,68.0573,100,"P850015=33; P284846=31; P366847=31; P382906=31; P437198=31; P174045=30; P665982=30; P975091=30","","matched PLIDA variable metadata","The one-character practice location suffix from the referring practitioner's Medicare provider number. AIHW METEOR defines it as ""A unique …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SCHEDFEE","numeric",7119,0,0,1271,"1.44 / 45.82 / 98.87 / 243.42 / 7193.92","","matched PLIDA variable metadata","The fee the Medicare Benefits Schedule lists for this item, which is the administered price the benefit is calculated from. AIHW METEOR def…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SCRAM_RPR","character",7119,4845,68.0573,200,"RPR159665BC=19; RPR20B59A4B=19; RPR318B6AD4=19; RPR4EF9810B=19; RPR73D8996A=19; RPR45EF947A=18; RPR5B8534CA=18; RPR79A0DBAD=18","","matched PLIDA variable metadata","A scrambled stand-in for the referring practitioner's Medicare provider number, used to group services by who referred them. The field it i…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SCRAM_SPR","character",7119,0,0,200,"SPR5AB7F305=59; SPR03E5DDAE=50; SPR44399E71=50; SPR020E4582=49; SPR4B0F4B7A=49; SPR0CE9C22B=48; SPR2CA4FFD6=48; SPR52739BB2=48","","matched PLIDA variable metadata","A scrambled stand-in for the provider number of the practitioner who performed and billed the service, and the key for grouping a provider'…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SPR_RSP","character",7119,0,0,25,"GP=2532; PAT=2151; RAD=515; ORT=185; OPH=176; PSY=155; CAR=151; URO=135","AUD; CAR; DER; DIE; ENT; GAS; GEN; GP; GYN; NEU; NUC; OCC; ONC; OPH; ORT; PAT; PHY; PLS; POD; PSK; PSY; RAD; RHE; SOC; URO","matched PLIDA variable metadata","The registered specialty recorded for the practitioner who provided the service, as used in assessing the claim. AIHW METEOR defines the va…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SPRPC","character",7119,0,0,3593,"2606=15; 2616=15; 2601=14; 2608=13; 2611=13; 2605=12; 2610=12; 2614=12","","matched PLIDA variable metadata","The postcode of the practice location of the practitioner who performed the service. AIHW METEOR defines the underlying element as ""The Aus…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SPRPRAC","character",7119,0,0,100,"P630279=93; P221107=91; P107914=87; P646191=86; P326069=85; P511725=85; P710704=85; P353248=84","","matched PLIDA variable metadata","The one-character location suffix of the servicing practitioner's provider number, marking which of their approved sites billed the service…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2022","SYNTHETIC_AEUID","character",7119,0,0,464,"B84680000010=54; B84680000093=52; B84680000042=43; B84680000105=43; B8468000018F=41; B84680000100=39; B846800001A0=38; B846800000B1=37","","matched PLIDA variable metadata","The patient a Medicare claim line belongs to, carried as a meaningless code so that one person's services can be followed across the date-o…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","AGGRITEM","character",7200,0,0,2576,"5013=16; 75618=13; 75621=13; 75818=13; 115=12; 75030=12; 75042=12; 75610=12","","matched PLIDA variable metadata","The MBS item number as it stood in the aggregate item number field on the claim, before mapping to the latest item. AIHW METEOR's guide for…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","BENPAID","numeric",7200,0,0,1563,"1.110 / 40.100 / 92.540 / 212.995 / 6228.480","","matched PLIDA variable metadata","The Medicare benefit paid on this claim line, in Australian dollars. AIHW METEOR defines it as ""The total amount of Medicare Benefit paid f…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","BILLTYPECD","character",7200,0,0,2,"D=5916; P=1284","D; P","matched PLIDA variable metadata","Whether the service was bulk billed or billed to the patient. AIHW METEOR defines the element as ""The type of Medicare billing issued for t…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","BTOS","character",7200,0,0,7,"1100=3171; 0502=2150; 0700=596; 0600=558; 1000=362; 0101=220; 1200=143","0101; 0502; 0600; 0700; 1000; 1100; 1200","matched PLIDA variable metadata","The broad service category the item falls into, used for Medicare reporting. AIHW METEOR describes the domain as ""A code set representing c…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","DOP","character",7200,0,0,377,"25Dec23=32; 05Aug23=31; 22Feb23=31; 24Oct23=31; 17Feb23=30; 10Jul23=28; 12Mar23=28; 26Jun23=28","","matched PLIDA variable metadata","The day Medicare finished processing the claim for the service on this row, which is not the day the service happened. AIHW METEOR defines …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","DOS","character",7200,0,0,365,"04Nov23=35; 20Jan23=33; 17Sep23=32; 01Apr23=31; 04Aug23=31; 12Mar23=31; 03Apr23=29; 13Mar23=29","","matched PLIDA variable metadata","The day the practitioner actually performed the Medicare service billed on this row, and the date to use for almost any analysis of care. A…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","ENRPC","character",7200,0,0,3562,"2609=16; 2618=14; 2615=13; 2602=12; 2608=12; 2601=11; 2605=11; 2606=11","","matched PLIDA variable metadata","The postcode Medicare held for the patient on the enrolment file at the moment this claim was processed. AIHW METEOR defines the underlying…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","FEECHARGED","numeric",7200,0,0,2429,"1.48 / 49.21 / 113.91 / 285.83 / 8041.02","","matched PLIDA variable metadata","The amount the practitioner actually billed for the service on this row, in Australian dollars. AIHW METEOR defines it as ""The total amount…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","INHOSPITAL","character",7200,0,0,2,"N=6624; Y=576","N; Y","matched PLIDA variable metadata","Whether the service on this row was delivered to an admitted patient in a hospital. AIHW METEOR defines the element as ""An indicator of whe…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","ITEM","character",7200,0,0,2576,"5013=16; 75618=13; 75621=13; 75818=13; 115=12; 75030=12; 75042=12; 75610=12","","matched PLIDA variable metadata","The Medicare Benefits Schedule item number this service is reported under, which is the current item mapped from the aggregate item claimed…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","MBSCAT","integer",7200,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Which of the ten broad categories of the Medicare Benefits Schedule the item on this row sits in. AIHW METEOR defines the value domain as ""…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","MBSGROUP","character",7200,0,0,86,"A40=952; P7=563; P2=466; T8=457; C1=362; P3=269; P4=267; A7=258","","matched PLIDA variable metadata","The group within the MBS category that this item belongs to, such as A1 for unreferred general practitioner attendances. AIHW METEOR define…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","MBSSUBGROUP","character",7200,0,0,21,"=6779; 1=156; 2=64; 4=46; 3=28; 5=22; 17=13; 14=12","; 1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 20; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","The subgroup the item sits in within its MBS group, the finest level of the schedule's own hierarchy. AIHW METEOR defines it as ""The subgro…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","NUMSERV","integer",7200,0,0,4,"1 / 1 / 1 / 1 / 4","1; 2; 3; 4","matched PLIDA variable metadata","The number of services provided on this row, with bulk-billing incentive and modifier items excluded by being counted as zero. AIHW METEOR …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2023","RPDATE","character",7200,4862,67.5278,425,"11Jan23=18; 07Jan23=13; 12May23=13; 21Jan23=13; 23Aug23=13; 03Jun23=12; 11Sep23=12; 15Feb23=12","","matched PLIDA variable metadata","The date written on the referral that made this service claimable at the referred rate. MBS explanatory note GN.6.16 requires an account fo…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
