"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"vet-apprentice","TVA","completions/2021","STATE_OF_FUNDING_GF","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","State or territory that administered the funding of the training activity id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","SYNTHETIC_AEUID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Synthetic id of individual person on dataset","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-prog-comp-cob-2015 | madipge-tva-d-prog-comp-cob-2016 | madipge-tva-d-prog-comp-cob-2017 | madipge-tva-d-prog-comp-cob-2018 | madipge-tva-d-prog-comp-cob-2019 | madipge-tva-d-prog-comp-cob-2020 | madipge-tva-d-prog-comp-cob-2021 | madipge-tva-d-prog-comp-cob-2022 | madipge-tva-d-prog-comp-cob-2023 | madipge-tva-d-trn-actvty-cob-2015 | madipge-tva-d-trn-actvty-cob-2016 | madipge-tva-d-trn-actvty-cob-2017 | madipge-tva-d-trn-actvty-cob-2018 | madipge-tva-d-trn-actvty-cob-2019 | madipge-tva-d-trn-actvty-cob-2020 | madipge-tva-d-trn-actvty-cob-2021 | madipge-tva-d-trn-actvty-cob-2022 | madipge-tva-d-trn-actvty-cob-2023 | madipge-tva-d-prog-comp-dis-2015 | madipge-tva-d-prog-comp-dis-2016 | madipge-tva-d-prog-comp-dis-2017 | madipge-tva-d-prog-comp-dis-2018 | madipge-tva-d-prog-comp-dis-2019 | madipge-tva-d-prog-comp-dis-2020 | madipge-tva-d-prog-comp-dis-2021 | madipge-tva-d-prog-comp-dis-2022 | madipge-tva-d-prog-comp-dis-2023 | madipge-tva-d-trn-actvty-dis-2015 | madipge-tva-d-trn-actvty-dis-2016 | madipge-tva-d-trn-actvty-dis-2017 | madipge-tva-d-trn-actvty-dis-2018 | madipge-tva-d-trn-actvty-dis-2019 | madipge-tva-d-trn-actvty-dis-2020 | madipge-tva-d-trn-actvty-dis-2021 | madipge-tva-d-trn-actvty-dis-2022 | madipge-tva-d-trn-actvty-dis-2023 | madipge-tva-d-prog-comp-ind-2015 | madipge-tva-d-prog-comp-ind-2016 | madipge-tva-d-prog-comp-ind-2017 | madipge-tva-d-prog-comp-ind-2018 | madipge-tva-d-prog-comp-ind-2019 | madipge-tva-d-prog-comp-ind-2020 | madipge-tva-d-prog-comp-ind-2021 | madipge-tva-d-prog-comp-ind-2022 | madipge-tva-d-prog-comp-ind-2023 | madipge-tva-d-trn-actvty-ind-2015 | madipge-tva-d-trn-actvty-ind-2016 | madipge-tva-d-trn-actvty-ind-2017 | madipge-tva-d-trn-actvty-ind-2018 | madipge-tva-d-trn-actvty-ind-2019 | madipge-tva-d-trn-actvty-ind-2020 | madipge-tva-d-trn-actvty-ind-2021 | madipge-tva-d-trn-actvty-ind-2022 | madipge-tva-d-trn-actvty-ind-2023 | madipge-tva-d-prog-comp-lan-2015 | madipge-tva-d-prog-comp-lan-2016 | madipge-tva-d-prog-comp-lan-2017 | madipge-tva-d-prog-comp-lan-2018 | madipge-tva-d-prog-comp-lan-2019 | madipge-tva-d-prog-comp-lan-2020 | madipge-tva-d-prog-comp-lan-2021 | madipge-tva-d-prog-comp-lan-2022 | madipge-tva-d-prog-comp-lan-2023 | madipge-tva-d-trn-actvty-lan-2015 | madipge-tva-d-trn-actvty-lan-2016 | madipge-tva-d-trn-actvty-lan-2017 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019 | madipge-tva-d-trn-actvty-lan-2020 | madipge-tva-d-trn-actvty-lan-2021 | madipge-tva-d-trn-actvty-lan-2022 | madipge-tva-d-trn-actvty-lan-2023","","",""
"vet-apprentice","TVA","completions/2021","TRAIN_ORG_TYPE_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Training organisation type identifier","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","TVA_ROW_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Row number of the TVA data - can be used to identify the same TVA record across different extracts.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-prog-comp-cob-2015 | madipge-tva-d-prog-comp-cob-2016 | madipge-tva-d-prog-comp-cob-2017 | madipge-tva-d-prog-comp-cob-2018 | madipge-tva-d-prog-comp-cob-2019 | madipge-tva-d-prog-comp-cob-2020 | madipge-tva-d-prog-comp-cob-2021 | madipge-tva-d-prog-comp-cob-2022 | madipge-tva-d-prog-comp-cob-2023 | madipge-tva-d-trn-actvty-cob-2015 | madipge-tva-d-trn-actvty-cob-2016 | madipge-tva-d-trn-actvty-cob-2017 | madipge-tva-d-trn-actvty-cob-2018 | madipge-tva-d-trn-actvty-cob-2019 | madipge-tva-d-trn-actvty-cob-2020 | madipge-tva-d-trn-actvty-cob-2021 | madipge-tva-d-trn-actvty-cob-2022 | madipge-tva-d-trn-actvty-cob-2023 | madipge-tva-d-prog-comp-dis-2015 | madipge-tva-d-prog-comp-dis-2016 | madipge-tva-d-prog-comp-dis-2017 | madipge-tva-d-prog-comp-dis-2018 | madipge-tva-d-prog-comp-dis-2019 | madipge-tva-d-prog-comp-dis-2020 | madipge-tva-d-prog-comp-dis-2021 | madipge-tva-d-prog-comp-dis-2022 | madipge-tva-d-prog-comp-dis-2023 | madipge-tva-d-trn-actvty-dis-2015 | madipge-tva-d-trn-actvty-dis-2016 | madipge-tva-d-trn-actvty-dis-2017 | madipge-tva-d-trn-actvty-dis-2018 | madipge-tva-d-trn-actvty-dis-2019 | madipge-tva-d-trn-actvty-dis-2020 | madipge-tva-d-trn-actvty-dis-2021 | madipge-tva-d-trn-actvty-dis-2022 | madipge-tva-d-trn-actvty-dis-2023 | madipge-tva-d-prog-comp-ind-2015 | madipge-tva-d-prog-comp-ind-2016 | madipge-tva-d-prog-comp-ind-2017 | madipge-tva-d-prog-comp-ind-2018 | madipge-tva-d-prog-comp-ind-2019 | madipge-tva-d-prog-comp-ind-2020 | madipge-tva-d-prog-comp-ind-2021 | madipge-tva-d-prog-comp-ind-2022 | madipge-tva-d-prog-comp-ind-2023 | madipge-tva-d-trn-actvty-ind-2015 | madipge-tva-d-trn-actvty-ind-2016 | madipge-tva-d-trn-actvty-ind-2017 | madipge-tva-d-trn-actvty-ind-2018 | madipge-tva-d-trn-actvty-ind-2019 | madipge-tva-d-trn-actvty-ind-2020 | madipge-tva-d-trn-actvty-ind-2021 | madipge-tva-d-trn-actvty-ind-2022 | madipge-tva-d-trn-actvty-ind-2023 | madipge-tva-d-prog-comp-lan-2015 | madipge-tva-d-prog-comp-lan-2016 | madipge-tva-d-prog-comp-lan-2017 | madipge-tva-d-prog-comp-lan-2018 | madipge-tva-d-prog-comp-lan-2019 | madipge-tva-d-prog-comp-lan-2020 | madipge-tva-d-prog-comp-lan-2021 | madipge-tva-d-prog-comp-lan-2022 | madipge-tva-d-prog-comp-lan-2023 | madipge-tva-d-trn-actvty-lan-2015 | madipge-tva-d-trn-actvty-lan-2016 | madipge-tva-d-trn-actvty-lan-2017 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019 | madipge-tva-d-trn-actvty-lan-2020 | madipge-tva-d-trn-actvty-lan-2021 | madipge-tva-d-trn-actvty-lan-2022 | madipge-tva-d-trn-actvty-lan-2023","","",""
"vet-apprentice","TVA","completions/2021","YEAR_OF_BIRTH","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Year of birth","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","YR_PROGRAM_COMPLETED","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Year in which program or skill set was completed (including any on-the-job component).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","training_activity/2021","ACTIVITY_END_DATE","Date",4996,0,0,280,"2021-01-15 to 2021-11-10","","matched PLIDA variable metadata","The actual date that training activity and assessment ends for a client in a unit of competency accredited unit or module environment.","madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","ACTIVITY_START_DATE","Date",4996,0,0,168,"2021-01-01 to 2021-06-28","","matched PLIDA variable metadata","The actual date that training activity and assessment begins for a client in a unit of competency accredited unit or module environment.","madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","AGE","integer",4996,0,0,78,"15 / 25 / 37 / 52 / 99","","matched PLIDA variable metadata","Age of respondent","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","ANZSCO_ID","character",4996,0,0,536,"561113=52; 599311=48; 621411=40; 552314=36; 133611=32; 611312=32; 621712=32; 312212=28; 399212=28; 552211=28; 599599=28; 639511=28","561113; 599311; 621411; 552314; 133611; 611312; 621712; 312212; 399212; 552211; 599599; 639511; 312411; 392211; 399517; 511112; 521111; 639111; 639112; 134211; 332211; 333211; 342412; 351112; 363112; 393112; 393212; 451111; 451513; 561412","matched PLIDA variable metadata","Identifies the type of occupation that may be expected for those undertaking a program of study.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","training_activity/2021","APPRENTICESHIP_FG","character",4996,0,0,2,"N=4268; Y=728","N; Y","matched PLIDA variable metadata","Subject undertaken as part of an apprenticeship/traineeship","madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","AT_SCHOOL_FG","character",4996,0,0,2,"N=4956; Y=40","N; Y","matched PLIDA variable metadata","Flags whether client is currently enrolled in secondary school.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","training_activity/2021","CLIENT_POSTCODE_DERIVED","character",4996,0,0,777,"4466=24; 2294=20; 2601=20; 2963=20; 3888=20; 2028=16; 2469=16; 2610=16; 2616=16; 2763=16; 3047=16; 3436=16","4466; 2294; 2601; 2963; 3888; 2028; 2469; 2610; 2616; 2763; 3047; 3436; 3734; 6168; 6696; 2052; 2121; 2221; 2224; 2225; 2355; 2535; 2613; 2618; 2637; 2672; 2740; 2832; 2858; 2887","matched PLIDA variable metadata","Client postcode of residence","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","CLIENT_REMOTENESS_ID_DERIVED","integer",4996,0,0,5,"0 / 0 / 1 / 2 / 4","0; 1; 2; 3; 4","matched PLIDA variable metadata","Client remoteness area (aria+) id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","CLIENT_SEIFA_IRSD_QUINT_DRVD","integer",4996,0,0,5,"1 / 2 / 3 / 4 / 5","1; 2; 3; 4; 5","matched PLIDA variable metadata","Client index of relative socio-economic disadvantage (irsd) id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","CLIENT_STATE_RESIDENCE_DERIVED","integer",4996,0,0,8,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Client state of residence id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","COLLECTION_YR","integer",4996,0,0,1,"2021 / 2021 / 2021 / 2021 / 2021","2021","matched PLIDA variable metadata","Calendar year in which training activity occurred.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","training_activity/2021","DELIVERY_MODE_ID","integer",4996,0,0,5,"10 / 10 / 20 / 30 / 90","10; 20; 30; 40; 90","matched PLIDA variable metadata","Pre-2018 refers to the predominant mode of delivery; 2018 onwards it identifies whether a subject comprises internal external or workplace-based delivery or some combination of those (code).","madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","GENDER_ID","integer",4996,0,0,2,"1 / 1 / 2 / 2 / 2","1; 2","matched PLIDA variable metadata","Whether client self-identifies as male female or other (code). | Whether client self-identifies as male  female  or other (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","training_activity/2021","HEAD_OFFICE_POSTCODE","character",4996,0,0,759,"2742=32; 2603=24; 2600=20; 2668=20; 3083=20; 4512=20; 6749=20; 2011=16; 2104=16; 2167=16; 2313=16; 2426=16","2742; 2603; 2600; 2668; 3083; 4512; 6749; 2011; 2104; 2167; 2313; 2426; 2515; 2613; 2707; 2785; 2975; 2990; 3095; 3440; 3681; 3720; 3725; 3824; 5225; 6766; 2003; 2095; 2099; 2140","matched PLIDA variable metadata","Head office postcode","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","training_activity/2021","HEAD_OFFICE_STATE","integer",4996,0,0,8,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Head office state","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
