id,source,name,manual_url,manual_error
itr_onra_small_bus_inc,itr,onra_small_bus_inc,https://alife-research.app/assets/manual/itr/onra_small_bus_inc.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_d_interest,itr,d_interest,https://alife-research.app/assets/manual/itr/d_interest.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_c_sa4_id,smsf,c_sa4_id,https://alife-research.app/assets/manual/smsf/c_sa4_id.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_div293_tax_deferred,smsf,div293_tax_deferred,https://alife-research.app/assets/manual/smsf/div293_tax_deferred.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_tot_cont_apra_small,mcs,sc_tot_cont_apra_small,https://alife-research.app/assets/manual/mcs/sc_tot_cont_apra_small.md,<urlopen error [Errno 54] Connection reset by peer>
itr_d_gifts,itr,d_gifts,https://alife-research.app/assets/manual/itr/d_gifts.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tn_flood_levy_exempt,itr,tn_flood_levy_exempt,https://alife-research.app/assets/manual/itr/tn_flood_levy_exempt.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ml_sls_taxed_rate_0,itr,ml_sls_taxed_rate_0,https://alife-research.app/assets/manual/itr/ml_sls_taxed_rate_0.md,<urlopen error [Errno 54] Connection reset by peer>
itr_osn_other_non_ref_cd,itr,osn_other_non_ref_cd,https://alife-research.app/assets/manual/itr/osn_other_non_ref_cd.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_empl_cont,smsf,sc_empl_cont,https://alife-research.app/assets/manual/smsf/sc_empl_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_depend_child,itr,c_depend_child,https://alife-research.app/assets/manual/itr/c_depend_child.md,<urlopen error [Errno 54] Connection reset by peer>
itr_in_etp_cd,itr,in_etp_cd,https://alife-research.app/assets/manual/itr/in_etp_cd.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sn_ecc_available_for_release,mcs,sn_ecc_available_for_release,https://alife-research.app/assets/manual/mcs/sn_ecc_available_for_release.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_pto,itr,onru_pto,https://alife-research.app/assets/manual/itr/onru_pto.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_gross_tax,itr,tc_gross_tax,https://alife-research.app/assets/manual/itr/tc_gross_tax.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_in_ess_disc_defer,itr,in_ess_disc_defer,https://alife-research.app/assets/manual/itr/in_ess_disc_defer.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_div293_deferred_tax_bal,mcs,div293_deferred_tax_bal,https://alife-research.app/assets/manual/mcs/div293_deferred_tax_bal.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_fsi_other_foreign,itr,is_fsi_other_foreign,https://alife-research.app/assets/manual/itr/is_fsi_other_foreign.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_listo_received,mcs,sc_listo_received,https://alife-research.app/assets/manual/mcs/sc_listo_received.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_budget_repair_levy_basic,itr,tc_budget_repair_levy_basic,https://alife-research.app/assets/manual/itr/tc_budget_repair_levy_basic.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_covid19_aprvd_rls_amt,smsf,covid19_aprvd_rls_amt,https://alife-research.app/assets/manual/smsf/covid19_aprvd_rls_amt.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_fsi_empl_pension,itr,is_fsi_empl_pension,https://alife-research.app/assets/manual/itr/is_fsi_empl_pension.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_empl_cont,mcs,sc_empl_cont,https://alife-research.app/assets/manual/mcs/sc_empl_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_concess_cont_cap,smsf,sn_concess_cont_cap,https://alife-research.app/assets/manual/smsf/sn_concess_cont_cap.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sb_mem_bal_pension,smsf,sb_mem_bal_pension,https://alife-research.app/assets/manual/smsf/sb_mem_bal_pension.md,<urlopen error [Errno 54] Connection reset by peer>
itr_in_ess_disc_inelgbl,itr,in_ess_disc_inelgbl,https://alife-research.app/assets/manual/itr/in_ess_disc_inelgbl.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_non_concess_cont,smsf,sc_non_concess_cont,https://alife-research.app/assets/manual/smsf/sc_non_concess_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tc_flood_levy,itr,tc_flood_levy,https://alife-research.app/assets/manual/itr/tc_flood_levy.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_ecc_released,mcs,sn_ecc_released,https://alife-research.app/assets/manual/mcs/sn_ecc_released.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_pers_cont_smsf,smsf,sc_pers_cont_smsf,https://alife-research.app/assets/manual/smsf/sc_pers_cont_smsf.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_ntnl_empl_cont,mcs,sc_ntnl_empl_cont,https://alife-research.app/assets/manual/mcs/sc_ntnl_empl_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_adjustment,itr,i_adjustment,https://alife-research.app/assets/manual/itr/i_adjustment.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_covid19_aprvd_rls_amt,mcs,covid19_aprvd_rls_amt,https://alife-research.app/assets/manual/mcs/covid19_aprvd_rls_amt.md,missing
mcs_c_sa4_name,mcs,c_sa4_name,https://alife-research.app/assets/manual/mcs/c_sa4_name.md,missing
smsf_c_depend_child,smsf,c_depend_child,https://alife-research.app/assets/manual/smsf/c_depend_child.md,missing
mcs_sc_tot_cont,mcs,sc_tot_cont,https://alife-research.app/assets/manual/mcs/sc_tot_cont.md,The read operation timed out
itr_onru_other_non_ref,itr,onru_other_non_ref,https://alife-research.app/assets/manual/itr/onru_other_non_ref.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_pers_cont_epsss,mcs,sc_pers_cont_epsss,https://alife-research.app/assets/manual/mcs/sc_pers_cont_epsss.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_lrba_outstanding,mcs,sc_lrba_outstanding,https://alife-research.app/assets/manual/mcs/sc_lrba_outstanding.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_fam_cont,mcs,sc_fam_cont,https://alife-research.app/assets/manual/mcs/sc_fam_cont.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sn_num_db_acc_grandfathering,mcs,sn_num_db_acc_grandfathering,https://alife-research.app/assets/manual/mcs/sn_num_db_acc_grandfathering.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_st_other_cont,mcs,st_other_cont,https://alife-research.app/assets/manual/mcs/st_other_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_child_housekeeper_sni,itr,on_child_housekeeper_sni,https://alife-research.app/assets/manual/itr/on_child_housekeeper_sni.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_d_low_value_pool,itr,d_low_value_pool,https://alife-research.app/assets/manual/itr/d_low_value_pool.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_share_sbi_pships,itr,pt_share_sbi_pships,https://alife-research.app/assets/manual/itr/pt_share_sbi_pships.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_c_age_30_june,smsf,c_age_30_june,https://alife-research.app/assets/manual/smsf/c_age_30_june.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_spouse_housekeeper,itr,onru_spouse_housekeeper,https://alife-research.app/assets/manual/itr/onru_spouse_housekeeper.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_crs_pt_investment_dist,itr,crs_pt_investment_dist,https://alife-research.app/assets/manual/itr/crs_pt_investment_dist.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_dependent_offset,itr,onra_dependent_offset,https://alife-research.app/assets/manual/itr/onra_dependent_offset.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_gov_payments,itr,i_gov_payments,https://alife-research.app/assets/manual/itr/i_gov_payments.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_c_depend_child,mcs,c_depend_child,https://alife-research.app/assets/manual/mcs/c_depend_child.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_empl_cont_apra,mcs,sc_empl_cont_apra,https://alife-research.app/assets/manual/mcs/sc_empl_cont_apra.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_isn_pt_trust_dist_npp_cd,itr,isn_pt_trust_dist_npp_cd,https://alife-research.app/assets/manual/itr/isn_pt_trust_dist_npp_cd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_pt_net_dist_npp,itr,is_pt_net_dist_npp,https://alife-research.app/assets/manual/itr/is_pt_net_dist_npp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_c_age_30_june,mcs,c_age_30_june,https://alife-research.app/assets/manual/mcs/c_age_30_june.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_sapto,itr,onru_sapto,https://alife-research.app/assets/manual/itr/onru_sapto.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_had_exemption,itr,isn_cg_had_exemption,https://alife-research.app/assets/manual/itr/isn_cg_had_exemption.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_other_non_ref,itr,onra_other_non_ref,https://alife-research.app/assets/manual/itr/onra_other_non_ref.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_num_db_accounts,mcs,sn_num_db_accounts,https://alife-research.app/assets/manual/mcs/sn_num_db_accounts.md,<urlopen error [Errno 54] Connection reset by peer>
itr_hc_repayment_income,itr,hc_repayment_income,https://alife-research.app/assets/manual/itr/hc_repayment_income.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sb_mem_bal_smsf,smsf,sb_mem_bal_smsf,https://alife-research.app/assets/manual/smsf/sb_mem_bal_smsf.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_non_concess_cont_cap,mcs,sn_non_concess_cont_cap,https://alife-research.app/assets/manual/mcs/sn_non_concess_cont_cap.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_budget_repair_levy,itr,tc_budget_repair_levy,https://alife-research.app/assets/manual/itr/tc_budget_repair_levy.md,<urlopen error [Errno 54] Connection reset by peer>
itr_crs_pt_reportable_payment_cr,itr,crs_pt_reportable_payment_cr,https://alife-research.app/assets/manual/itr/crs_pt_reportable_payment_cr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_trust_dist_pp,itr,pt_is_trust_dist_pp,https://alife-research.app/assets/manual/itr/pt_is_trust_dist_pp.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_other_ded_pp,itr,pt_is_other_ded_pp,https://alife-research.app/assets/manual/itr/pt_is_other_ded_pp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_fta_part_a_payment_received,itr,fta_part_a_payment_received,https://alife-research.app/assets/manual/itr/fta_part_a_payment_received.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_fsi_non_assessable,smsf,sc_fsi_non_assessable,https://alife-research.app/assets/manual/smsf/sc_fsi_non_assessable.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_tot_cont_apra_corporate,smsf,sc_tot_cont_apra_corporate,https://alife-research.app/assets/manual/smsf/sc_tot_cont_apra_corporate.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ds_other_ded,itr,ds_other_ded,https://alife-research.app/assets/manual/itr/ds_other_ded.md,<urlopen error [Errno 54] Connection reset by peer>
itr_mls_phi_full_year,itr,mls_phi_full_year,https://alife-research.app/assets/manual/itr/mls_phi_full_year.md,<urlopen error [Errno 54] Connection reset by peer>
itr_hc_tsl_repayment,itr,hc_tsl_repayment,https://alife-research.app/assets/manual/itr/hc_tsl_repayment.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_pp_averaging,itr,onru_pp_averaging,https://alife-research.app/assets/manual/itr/onru_pp_averaging.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_esi_carried_forward,itr,onra_esi_carried_forward,https://alife-research.app/assets/manual/itr/onra_esi_carried_forward.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_c_birth_fy,smsf,c_birth_fy,https://alife-research.app/assets/manual/smsf/c_birth_fy.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_num_accounts_apra,smsf,sn_num_accounts_apra,https://alife-research.app/assets/manual/smsf/sn_num_accounts_apra.md,<urlopen error [Errno 54] Connection reset by peer>
itr_oc_foreign_excess,itr,oc_foreign_excess,https://alife-research.app/assets/manual/itr/oc_foreign_excess.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_life_insure_bonus,itr,is_life_insure_bonus,https://alife-research.app/assets/manual/itr/is_life_insure_bonus.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_eto,itr,onra_eto,https://alife-research.app/assets/manual/itr/onra_eto.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_other_non_concess_cont,smsf,sc_other_non_concess_cont,https://alife-research.app/assets/manual/smsf/sc_other_non_concess_cont.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_scc_cocont_received,smsf,scc_cocont_received,https://alife-research.app/assets/manual/smsf/scc_cocont_received.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_d_tax_affairs,itr,d_tax_affairs,https://alife-research.app/assets/manual/itr/d_tax_affairs.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sb_mem_bal_apra_small,smsf,sb_mem_bal_apra_small,https://alife-research.app/assets/manual/smsf/sb_mem_bal_apra_small.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_sbe_cgt_15y_exempt,smsf,sc_sbe_cgt_15y_exempt,https://alife-research.app/assets/manual/smsf/sc_sbe_cgt_15y_exempt.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_sato,itr,onra_sato,https://alife-research.app/assets/manual/itr/onra_sato.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_div293_tax_cont_deferred,smsf,div293_tax_cont_deferred,https://alife-research.app/assets/manual/smsf/div293_tax_cont_deferred.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_pto,itr,onra_pto,https://alife-research.app/assets/manual/itr/onra_pto.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sb_mem_bal_apra_other,mcs,sb_mem_bal_apra_other,https://alife-research.app/assets/manual/mcs/sb_mem_bal_apra_other.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_other,itr,is_other,https://alife-research.app/assets/manual/itr/is_other.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_transfer_assessable,smsf,sc_transfer_assessable,https://alife-research.app/assets/manual/smsf/sc_transfer_assessable.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_ic_rebate_income,itr,ic_rebate_income,https://alife-research.app/assets/manual/itr/ic_rebate_income.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_other_cat1,itr,is_other_cat1,https://alife-research.app/assets/manual/itr/is_other_cat1.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_tot_cont,smsf,sc_tot_cont,https://alife-research.app/assets/manual/smsf/sc_tot_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_other_ded_npp,itr,pt_is_other_ded_npp,https://alife-research.app/assets/manual/itr/pt_is_other_ded_npp.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_def_loss_pp_npp,itr,is_def_loss_pp_npp,https://alife-research.app/assets/manual/itr/is_def_loss_pp_npp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_tot_cont_apra_retail,smsf,sc_tot_cont_apra_retail,https://alife-research.app/assets/manual/smsf/sc_tot_cont_apra_retail.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tc_pps_cr,itr,tc_pps_cr,https://alife-research.app/assets/manual/itr/tc_pps_cr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_state_id,itr,c_state_id,https://alife-research.app/assets/manual/itr/c_state_id.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_encc_earnings,smsf,sc_encc_earnings,https://alife-research.app/assets/manual/smsf/sc_encc_earnings.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_tot_cont_epsss,mcs,sc_tot_cont_epsss,https://alife-research.app/assets/manual/mcs/sc_tot_cont_epsss.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_life_assurance,itr,onra_life_assurance,https://alife-research.app/assets/manual/itr/onra_life_assurance.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_st_ntnl_empl_cont,mcs,st_ntnl_empl_cont,https://alife-research.app/assets/manual/mcs/st_ntnl_empl_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cap_works_rent_ded,itr,isn_cap_works_rent_ded,https://alife-research.app/assets/manual/itr/isn_cap_works_rent_ded.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_foreign_tax,itr,onra_foreign_tax,https://alife-research.app/assets/manual/itr/onra_foreign_tax.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_other_cont,mcs,sc_other_cont,https://alife-research.app/assets/manual/mcs/sc_other_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_c_pension_age_eligible,mcs,c_pension_age_eligible,https://alife-research.app/assets/manual/mcs/c_pension_age_eligible.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_st_allocated_surplus_cont,smsf,st_allocated_surplus_cont,https://alife-research.app/assets/manual/smsf/st_allocated_surplus_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_gov_pension,itr,i_gov_pension,https://alife-research.app/assets/manual/itr/i_gov_pension.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_other_rent_ded,itr,isn_other_rent_ded,https://alife-research.app/assets/manual/itr/isn_other_rent_ded.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_family_trust_inc_txd,itr,sp_family_trust_inc_txd,https://alife-research.app/assets/manual/itr/sp_family_trust_inc_txd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_isn_prof_taxable_inc,itr,isn_prof_taxable_inc,https://alife-research.app/assets/manual/itr/isn_prof_taxable_inc.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_c_remoteness_area,itr,c_remoteness_area,https://alife-research.app/assets/manual/itr/c_remoteness_area.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_scc_cocont_income,mcs,scc_cocont_income,https://alife-research.app/assets/manual/mcs/scc_cocont_income.md,<urlopen error [Errno 54] Connection reset by peer>
itr_on_parenting_allowance,itr,on_parenting_allowance,https://alife-research.app/assets/manual/itr/on_parenting_allowance.md,<urlopen error [Errno 54] Connection reset by peer>
itr_sp_age_30_june,itr,sp_age_30_june,https://alife-research.app/assets/manual/itr/sp_age_30_june.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_lmito,itr,onru_lmito,https://alife-research.app/assets/manual/itr/onru_lmito.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ml_total_levy_and_surcharge,itr,ml_total_levy_and_surcharge,https://alife-research.app/assets/manual/itr/ml_total_levy_and_surcharge.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_esi,itr,onra_esi,https://alife-research.app/assets/manual/itr/onra_esi.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_d_wre_car,itr,d_wre_car,https://alife-research.app/assets/manual/itr/d_wre_car.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_landcare_water_pp,itr,pt_is_landcare_water_pp,https://alife-research.app/assets/manual/itr/pt_is_landcare_water_pp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_initial_streak,itr,sp_initial_streak,https://alife-research.app/assets/manual/itr/sp_initial_streak.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_c_gccsa,mcs,c_gccsa,https://alife-research.app/assets/manual/mcs/c_gccsa.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_eto_married_cd,itr,on_eto_married_cd,https://alife-research.app/assets/manual/itr/on_eto_married_cd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_mawto_subjected,itr,on_mawto_subjected,https://alife-research.app/assets/manual/itr/on_mawto_subjected.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_tot_current,itr,isn_cg_tot_current,https://alife-research.app/assets/manual/itr/isn_cg_tot_current.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_non_concess_cont,mcs,sc_non_concess_cont,https://alife-research.app/assets/manual/mcs/sc_non_concess_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_def_loss_sole_trader,itr,isn_def_loss_sole_trader,https://alife-research.app/assets/manual/itr/isn_def_loss_sole_trader.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_unemployment,itr,onra_unemployment,https://alife-research.app/assets/manual/itr/onra_unemployment.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_crs_pt_share_taxwithhold,itr,crs_pt_share_taxwithhold,https://alife-research.app/assets/manual/itr/crs_pt_share_taxwithhold.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_empl_cont_others,smsf,sc_empl_cont_others,https://alife-research.app/assets/manual/smsf/sc_empl_cont_others.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_ds_pers_super_cont,mcs,ds_pers_super_cont,https://alife-research.app/assets/manual/mcs/ds_pers_super_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_lsp_arrears,itr,onru_lsp_arrears,https://alife-research.app/assets/manual/itr/onru_lsp_arrears.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_a_invest_inc,itr,a_invest_inc,https://alife-research.app/assets/manual/itr/a_invest_inc.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_fta_part_a_rebate_available,itr,fta_part_a_rebate_available,https://alife-research.app/assets/manual/itr/fta_part_a_rebate_available.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_st_tfr_type,smsf,st_tfr_type,https://alife-research.app/assets/manual/smsf/st_tfr_type.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tc_vouchers_stamps,itr,tc_vouchers_stamps,https://alife-research.app/assets/manual/itr/tc_vouchers_stamps.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_concess_cont_cap,mcs,sn_concess_cont_cap,https://alife-research.app/assets/manual/mcs/sn_concess_cont_cap.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_other_calcd,itr,onru_other_calcd,https://alife-research.app/assets/manual/itr/onru_other_calcd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_had_event,itr,isn_cg_had_event,https://alife-research.app/assets/manual/itr/isn_cg_had_event.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_empl_cont_ss,mcs,sc_empl_cont_ss,https://alife-research.app/assets/manual/mcs/sc_empl_cont_ss.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_tot_cont_apra_industry,smsf,sc_tot_cont_apra_industry,https://alife-research.app/assets/manual/smsf/sc_tot_cont_apra_industry.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_empl_cont_award,mcs,sc_empl_cont_award,https://alife-research.app/assets/manual/mcs/sc_empl_cont_award.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_c_significant_urban,itr,c_significant_urban,https://alife-research.app/assets/manual/itr/c_significant_urban.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_pship_dist_pp,itr,pt_is_pship_dist_pp,https://alife-research.app/assets/manual/itr/pt_is_pship_dist_pp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_isn_sbi_net,itr,isn_sbi_net,https://alife-research.app/assets/manual/itr/isn_sbi_net.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_mls_income_purpose,itr,sp_mls_income_purpose,https://alife-research.app/assets/manual/itr/sp_mls_income_purpose.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_ecc_available_for_release,smsf,sn_ecc_available_for_release,https://alife-research.app/assets/manual/smsf/sn_ecc_available_for_release.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_foreign_invest,itr,is_foreign_invest,https://alife-research.app/assets/manual/itr/is_foreign_invest.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_lito,itr,onru_lito,https://alife-research.app/assets/manual/itr/onru_lito.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_i_annuities_lsum_txd,itr,i_annuities_lsum_txd,https://alife-research.app/assets/manual/itr/i_annuities_lsum_txd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_empl_cont_sg,mcs,sc_empl_cont_sg,https://alife-research.app/assets/manual/mcs/sc_empl_cont_sg.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tws_psi_other,itr,tws_psi_other,https://alife-research.app/assets/manual/itr/tws_psi_other.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_low_tax_cont,smsf,sc_low_tax_cont,https://alife-research.app/assets/manual/smsf/sc_low_tax_cont.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_pers_cont_smsf,mcs,sc_pers_cont_smsf,https://alife-research.app/assets/manual/mcs/sc_pers_cont_smsf.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_c_gccsa,smsf,c_gccsa,https://alife-research.app/assets/manual/smsf/c_gccsa.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_i_etp,itr,i_etp,https://alife-research.app/assets/manual/itr/i_etp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_fmd_net_deposits,itr,is_fmd_net_deposits,https://alife-research.app/assets/manual/itr/is_fmd_net_deposits.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_child_support,itr,sp_child_support,https://alife-research.app/assets/manual/itr/sp_child_support.md,<urlopen error [Errno 54] Connection reset by peer>
itr_or_phi_incentive,itr,or_phi_incentive,https://alife-research.app/assets/manual/itr/or_phi_incentive.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ds_project_pool,itr,ds_project_pool,https://alife-research.app/assets/manual/itr/ds_project_pool.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_num_bus,itr,c_num_bus,https://alife-research.app/assets/manual/itr/c_num_bus.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_flag,itr,sp_flag,https://alife-research.app/assets/manual/itr/sp_flag.md,<urlopen error [Errno 54] Connection reset by peer>
itr_d_project_pool,itr,d_project_pool,https://alife-research.app/assets/manual/itr/d_project_pool.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_invalid_carer,itr,onru_invalid_carer,https://alife-research.app/assets/manual/itr/onru_invalid_carer.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_num_acc_closed,smsf,sn_num_acc_closed,https://alife-research.app/assets/manual/smsf/sn_num_acc_closed.md,<urlopen error [Errno 54] Connection reset by peer>
itr_or_franking_cr_offset,itr,or_franking_cr_offset,https://alife-research.app/assets/manual/itr/or_franking_cr_offset.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_sp_child_cont,smsf,sc_sp_child_cont,https://alife-research.app/assets/manual/smsf/sc_sp_child_cont.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_pers_cont,mcs,sc_pers_cont,https://alife-research.app/assets/manual/mcs/sc_pers_cont.md,<urlopen error [Errno 54] Connection reset by peer>
