year	code	name	state	source_url
2021	128011531	Sylvania - Taren Point	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128011602	Caringbah	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128011603	Caringbah South	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128011604	Cronulla - Kurnell - Bundeena	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128011605	Lilli Pilli - Port Hacking - Dolans Bay	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128011606	Woolooware - Burraneer	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021533	Heathcote - Waterfall	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021534	Illawong - Alfords Point	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021535	Menai - Lucas Heights - Woronora	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021536	Oyster Bay - Como - Jannali	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021537	Royal National Park	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021538	Sutherland - Kirrawee	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021607	Engadine	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021608	Loftus - Yarrawarrah	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	128021609	Woronora Heights	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	197979799	Migratory - Offshore - Shipping (NSW)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	199999499	No usual address (NSW)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011001	Alfredton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011002	Ballarat	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011005	Buninyong	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011006	Delacombe	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011007	Smythes Creek	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011008	Wendouree - Miners Rest	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011481	Ballarat East - Warrenheip	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011482	Ballarat North - Invermay	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011483	Canadian - Mount Clear	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201011484	Sebastopol - Redan	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201021009	Bacchus Marsh Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201021010	Creswick - Clunes	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201021011	Daylesford	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201021012	Gordon (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201031013	Avoca	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201031014	Beaufort	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201031015	Golden Plains - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201031016	Maryborough (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	201031017	Maryborough Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011018	Bendigo	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011019	California Gully - Eaglehawk	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011020	East Bendigo - Kennington	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011021	Flora Hill - Spring Gully	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011022	Kangaroo Flat - Golden Square	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011023	Maiden Gully	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011024	Strathfieldsaye	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202011025	White Hills - Ascot	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021026	Bendigo Surrounds - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021027	Castlemaine	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021028	Castlemaine Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021029	Heathcote	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021030	Kyneton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202021031	Woodend	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202031032	Bendigo Surrounds - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	202031033	Loddon	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203011034	Bannockburn	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203011035	Golden Plains - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203011036	Winchelsea	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021037	Belmont	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021039	Geelong	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021040	Geelong West - Hamlyn Heights	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021042	Highton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021043	Lara	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021044	Leopold	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021045	Newcomb - Moolap	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021046	Newtown (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021047	North Geelong - Bell Park	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021485	Charlemont	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021486	Corio - Lovely Banks	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021487	Grovedale - Mount Duneed	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203021488	Norlane	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031048	Clifton Springs	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031049	Lorne - Anglesea	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031051	Portarlington	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031052	Point Lonsdale - Queenscliff	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031053	Torquay	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031489	Barwon Heads - Armstrong Creek	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	203031490	Ocean Grove	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011054	Alexandra	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011055	Euroa	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011056	Kilmore - Broadford	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011057	Mansfield (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011058	Nagambie	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011059	Seymour	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011060	Seymour Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011061	Upper Yarra Valley	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204011062	Yea	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204021063	Benalla	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204021064	Benalla Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204021065	Rutherglen	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204021066	Wangaratta	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204021067	Wangaratta Surrounds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031068	Beechworth	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031069	Bright - Mount Beauty	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031070	Chiltern - Indigo Valley	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031071	Myrtleford	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031072	Towong	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031073	West Wodonga	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031075	Yackandandah	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031491	Baranduda - Leneva	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	204031492	Wodonga	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205011076	Drouin	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205011077	Mount Baw Baw Region	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205011078	Trafalgar (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205011079	Warragul	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021080	Alps - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021081	Bairnsdale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021082	Bruthen - Omeo	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021083	Lake King	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021084	Lakes Entrance	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021085	Orbost	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205021086	Paynesville	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031087	Foster	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031088	French Island	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031089	Korumburra	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031090	Leongatha	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031091	Phillip Island	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031092	Wilsons Promontory	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205031093	Wonthaggi - Inverloch	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041094	Churchill	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041095	Moe - Newborough	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041096	Morwell	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041098	Yallourn North - Glengarry	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041493	Traralgon - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205041494	Traralgon - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051099	Alps - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051100	Longford - Loch Sport	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051101	Maffra	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051102	Rosedale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051103	Sale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	205051104	Yarram	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011106	Brunswick East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011107	Brunswick West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011109	Pascoe Vale South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011495	Brunswick - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011496	Brunswick - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011497	Coburg - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206011498	Coburg - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206021110	Alphington - Fairfield	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206021112	Thornbury	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206021499	Northcote - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206021500	Northcote - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206031113	Ascot Vale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206031115	Flemington	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206031116	Moonee Ponds	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206031501	Essendon (West) - Aberfeldie	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206031502	Essendon - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041117	Carlton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041118	Docklands	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041119	East Melbourne	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041120	Flemington Racecourse	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041121	Kensington (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041124	Parkville	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041125	South Yarra - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041127	West Melbourne - Industrial	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041503	Melbourne CBD - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041504	Melbourne CBD - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041505	Melbourne CBD - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041506	North Melbourne	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041507	Royal Botanic Gardens Victoria	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041508	Southbank (West) - South Wharf	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041509	Southbank - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206041510	West Melbourne - Residential	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051128	Albert Park	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051129	Elwood	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051130	Port Melbourne	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051134	St Kilda East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051511	Port Melbourne Industrial	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051512	South Melbourne	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051513	St Kilda - Central	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206051514	St Kilda - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206061135	Armadale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206061136	Prahran - Windsor	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206061138	Toorak	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206061515	South Yarra - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206061516	South Yarra - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071139	Abbotsford	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071140	Carlton North - Princes Hill	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071141	Collingwood	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071142	Fitzroy	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071143	Fitzroy North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071145	Clifton Hill - Alphington	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071517	Richmond (South) - Cremorne	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	206071518	Richmond - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011146	Ashburton (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011147	Balwyn	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011148	Balwyn North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011149	Camberwell	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011150	Glen Iris - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011152	Hawthorn East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011154	Kew East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011155	Surrey Hills (West) - Canterbury	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011519	Hawthorn - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011520	Hawthorn - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011521	Kew - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207011522	Kew - West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021156	Bulleen	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021157	Doncaster	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021159	Templestowe	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021160	Templestowe Lower	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021424	Doncaster East - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207021425	Doncaster East - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031161	Blackburn	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031162	Blackburn South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031163	Box Hill	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031164	Box Hill North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031165	Burwood (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031166	Burwood East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	207031167	Surrey Hills (East) - Mont Albert	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011168	Beaumaris	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011169	Brighton (Vic.)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011170	Brighton East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011171	Highett (West) - Cheltenham	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011172	Hampton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208011173	Sandringham - Black Rock	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021174	Bentleigh - McKinnon	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021176	Carnegie	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021177	Caulfield - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021178	Caulfield - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021179	Elsternwick	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021180	Hughesdale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021181	Murrumbeena	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021182	Ormond - Glen Huntly	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021426	Bentleigh East - North	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208021427	Bentleigh East - South	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031183	Aspendale Gardens - Waterways	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031184	Braeside	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031185	Carrum - Patterson Lakes	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031186	Chelsea - Bonbeach	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031187	Chelsea Heights	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031188	Highett (East) - Cheltenham 	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031189	Edithvale - Aspendale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031190	Mentone	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031191	Moorabbin - Heatherton	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031192	Moorabbin Airport	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208031193	Mordialloc - Parkdale	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208041194	Malvern - Glen Iris	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	208041195	Malvern East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011196	Bundoora - East	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011197	Greensborough	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011198	Heidelberg - Rosanna	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011199	Heidelberg West	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011200	Ivanhoe	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011201	Ivanhoe East - Eaglemont	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011202	Montmorency - Briar Hill	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011203	Viewbank - Yallambie	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209011204	Watsonia	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
2021	209021205	Kingsbury	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer
