"year","variable","source_sheet","source_url","data_item_length","supported","unsupported_reason"
2011,"TYSTAP","2011 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter10202011",2,TRUE,""
2011,"UAI1P","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"UAI5P","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"UAICP","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"UNCAREP","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"VEHD","2011 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter10702011",2,TRUE,""
2011,"VEHRD","Dwelling classifications","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"VOLWP","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",1,TRUE,""
2011,"YARP","Persons","https://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&Expanded%20CSF%20Data%20item%20list.xls&2037.0.30.001&Data%20Cubes&4D86558DCFA7A018CA257C3E000EE68E&0&2011&13.12.2013&Latest",2,TRUE,""
2011,"YARRP","2011 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter11002011",1,TRUE,""
2016,"AGEP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"ANC1P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"ANC2P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"ASSNP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"BEDD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter802016",2,TRUE,""
2016,"BEDRD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"BPFP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"BPLP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"BPMP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"BPPP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter1302016",1,TRUE,""
2016,"CACF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter1402016",1,TRUE,""
2016,"CDCAF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter1502016",1,TRUE,""
2016,"CDCF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter1602016",2,TRUE,""
2016,"CDSAF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter1702016",1,TRUE,""
2016,"CHCAREP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"CITP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"CNDAF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2002016",1,TRUE,""
2016,"CNDCF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2102016",2,TRUE,""
2016,"CPAD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2202016",1,TRUE,""
2016,"CPAF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2302016",1,TRUE,""
2016,"CPRF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2402016",1,TRUE,""
2016,"CTGP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2502016",1,TRUE,""
2016,"CTPP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"DLOD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2702016",1,TRUE,""
2016,"DOBMP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"DOBYP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"DOMP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"DWELLING_ID","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"DWTD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",1,TRUE,""
2016,"EETP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter2952016",1,TRUE,""
2016,"EMPP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"ENGLP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter3202016",1,TRUE,""
2016,"ENGP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"FAMILY_ID","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"FBLF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter3402016",1,TRUE,""
2016,"FIDF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter3502016",1,TRUE,""
2016,"FINASF","Family classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"FINF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter3702016",2,TRUE,""
2016,"FMCF","Family classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"FMGF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter3902016",2,TRUE,""
2016,"FNOF","Family classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"FRLF","Family classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"FTPP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",1,TRUE,""
2016,"GNGP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"HCFMD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter4252016",2,TRUE,""
2016,"HCFMF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter4302016",2,TRUE,""
2016,"HEAP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",4,TRUE,""
2016,"HHCD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",4,TRUE,""
2016,"HIDD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter4602016",1,TRUE,""
2016,"HIED","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"HINASD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"HIND","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"HOSD","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"HRSP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"HRWRP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5102016",1,TRUE,""
2016,"HSCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"IFAGEP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5302016",1,TRUE,""
2016,"IFMSTP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5402016",1,TRUE,""
2016,"IFNMFD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5502016",1,TRUE,""
2016,"IFPOWP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5552016",1,TRUE,""
2016,"IFPURP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5602016",2,TRUE,""
2016,"IFSEXP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter5652016",2,TRUE,""
2016,"IMPSA2WKADP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"IMPSTEWKADP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"INCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"INDP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"INGDWTD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"INGP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"LANP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"LFHRP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter6202016",1,TRUE,""
2016,"LFSF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter6302016",2,TRUE,""
2016,"LFSP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"LLDD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"MDCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"MRED","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter6632016",4,TRUE,""
2016,"MRERD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"MSTP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"MTWP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",4,TRUE,""
2016,"MV1D","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"MV5D","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"NEDD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"NPDD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"NPRD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"OCCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"PUR1P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",38,TRUE,""
2016,"PUR5P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",38,TRUE,""
2016,"QALFP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",7,TRUE,""
2016,"QALLP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",4,TRUE,""
2016,"RAP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"RELP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"RLCP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter8402016",1,TRUE,""
2016,"RLGP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter8502016",2,TRUE,""
2016,"RLHP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"RLNP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter8702016",1,TRUE,""
2016,"RNTD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter8802016",4,TRUE,""
2016,"RNTRD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"RPIP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"SA1U1P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"SA1U5P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"SA1UCD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",24,TRUE,""
2016,"SA1UCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",19,TRUE,""
2016,"SA2U1P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"SA2U5P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"SA2UCD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",24,TRUE,""
2016,"SA2UCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",19,TRUE,""
2016,"SA3UCD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",24,TRUE,""
2016,"SA3UCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",19,TRUE,""
2016,"SA4UCD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",24,TRUE,""
2016,"SA4UCP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",24,TRUE,""
2016,"SAFD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter9052016",1,TRUE,""
2016,"SEXP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",1,TRUE,""
2016,"SIEMP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"SLPP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter9202016",1,TRUE,""
2016,"SPLF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter9302016",1,TRUE,""
2016,"SSCF","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter9402016",1,TRUE,""
2016,"STEU1P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"STEU5P","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"STEUCD","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"STEUCP","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"STRD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"STUP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"SYNTHETIC_AEUID","","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",,FALSE,"not_enumerated_in_official_source"
2016,"TEND","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"TENLLD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter9802016",1,TRUE,""
2016,"TISP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"TISRP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter10002016",1,TRUE,""
2016,"TYPP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",3,TRUE,""
2016,"TYSTAP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter10202016",2,TRUE,""
2016,"UAI1P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"UAI5P","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"UAICP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"UNCAREP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"VEHD","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter10702016",2,TRUE,""
