identifier,code,value_label,frequency_note,sheet,source_row,value_order,is_placeholder,source_workbook
IND06MJ,03182,Basic Polymer Manufacturing,,Main job,163,62,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03183,Fertiliser and Pesticide Manufacturing,,Main job,164,63,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03184,Pharmaceutical and Medicinal Product Manufacturing,,Main job,165,64,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03185,Cleaning Compound and Toiletry Preparation Manufacturing,,Main job,166,65,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03189,Other Basic Chemical Product Manufacturing,,Main job,167,66,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03190,Polymer Product and Rubber Product Manufacturing nfd,,Main job,169,67,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03191,Polymer Product Manufacturing,,Main job,170,68,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03192,Natural Rubber Product Manufacturing,,Main job,171,69,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03200,Non-Metallic Mineral Product Manufacturing nfd,,Main job,173,70,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03201,Glass and Glass Product Manufacturing,,Main job,174,71,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03202,Ceramic Product Manufacturing,,Main job,175,72,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03203,"Cement, Lime, Plaster and Concrete Product Manufacturing",,Main job,176,73,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03209,Other Non-Metallic Mineral Product Manufacturing,,Main job,177,74,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03210,Primary Metal and Metal Product Manufacturing nfd,,Main job,179,75,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03211,Basic Ferrous Metal Manufacturing,,Main job,180,76,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03212,Basic Ferrous Metal Product Manufacturing,,Main job,181,77,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03213,Basic Non-Ferrous Metal Manufacturing,,Main job,182,78,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03214,Basic Non-Ferrous Metal Product Manufacturing,,Main job,183,79,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03220,Fabricated Metal Product Manufacturing nfd,,Main job,185,80,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03221,Iron and Steel Forging,,Main job,186,81,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03222,Structural Metal Product Manufacturing,,Main job,187,82,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03223,Metal Container Manufacturing,,Main job,188,83,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03224,Sheet Metal Product Manufacturing (except Metal Structural and Container Products),,Main job,189,84,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03229,Other Fabricated Metal Product Manufacturing,,Main job,190,85,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03230,Transport Equipment Manufacturing nfd,,Main job,192,86,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03231,Motor Vehicle and Motor Vehicle Part Manufacturing,,Main job,193,87,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03239,Other Transport Equipment Manufacturing,,Main job,194,88,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03240,Machinery and Equipment Manufacturing nfd,,Main job,196,89,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03241,Professional and Scientific Equipment Manufacturing,,Main job,197,90,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03242,Computer and Electronic Equipment Manufacturing,,Main job,198,91,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03243,Electrical Equipment Manufacturing,,Main job,199,92,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03244,Domestic Appliance Manufacturing,,Main job,200,93,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03245,"Pump, Compressor, Heating and Ventilation Equipment Manufacturing",,Main job,201,94,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03246,Specialised Machinery and Equipment Manufacturing,,Main job,202,95,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03249,Other Machinery and Equipment Manufacturing,,Main job,203,96,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03250,Furniture and Other Manufacturing nfd,,Main job,205,97,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03251,Furniture Manufacturing,,Main job,206,98,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,03259,Other Manufacturing,,Main job,207,99,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04000,"Electricity, Gas, Water and Waste Services nfd",,Main job,209,100,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04260,Electricity Supply nfd,,Main job,211,101,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04261,Electricity Generation,,Main job,212,102,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04262,Electricity Transmission,,Main job,213,103,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04263,Electricity Distribution,,Main job,214,104,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04264,On Selling Electricity and Electricity Market Operation,,Main job,215,105,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04270,Gas Supply,,Main job,217,106,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04281,"Water Supply, Sewerage and Drainage Services",,Main job,219,107,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04290,"Waste Collection, Treatment and Disposal Services nfd",,Main job,221,108,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04291,Waste Collection Services,,Main job,222,109,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,04292,"Waste Treatment, Disposal and Remediation Services",,Main job,223,110,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05000,Construction nfd,,Main job,225,111,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05300,Building Construction nfd,,Main job,227,112,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05301,Residential Building Construction,,Main job,228,113,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05302,Non-Residential Building Construction,,Main job,229,114,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05310,Heavy and Civil Engineering Construction,,Main job,231,115,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05320,Construction Services nfd,,Main job,233,116,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05321,Land Development and Site Preparation Services,,Main job,234,117,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05322,Building Structure Services,,Main job,235,118,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05323,Building Installation Services,,Main job,236,119,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05324,Building Completion Services,,Main job,237,120,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,05329,Other Construction Services,,Main job,238,121,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06000,Wholesale Trade nfd,,Main job,240,122,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06330,Basic Material Wholesaling nfd,,Main job,242,123,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06331,Agricultural Product Wholesaling,,Main job,243,124,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06332,"Mineral, Metal and Chemical Wholesaling",,Main job,244,125,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06333,Timber and Hardware Goods Wholesaling,,Main job,245,126,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06340,Machinery and Equipment Wholesaling nfd,,Main job,247,127,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06341,Specialised Industrial Machinery and Equipment Wholesaling,,Main job,248,128,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06349,Other Machinery and Equipment Wholesaling,,Main job,249,129,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06350,Motor Vehicle and Motor Vehicle Parts Wholesaling,,Main job,251,130,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06360,"Grocery, Liquor and Tobacco Product Wholesaling",,Main job,253,131,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06370,Other Goods Wholesaling nfd,,Main job,255,132,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06371,"Textile, Clothing and Footwear Wholesaling",,Main job,256,133,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06372,Pharmaceutical and Toiletry Goods Wholesaling,,Main job,257,134,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06373,"Furniture, Floor Covering and Other Goods Wholesaling",,Main job,258,135,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,06380,Commission-Based Wholesaling,,Main job,260,136,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07000,Retail Trade nfd,,Main job,262,137,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07390,Motor Vehicle and Motor Vehicle Parts Retailing nfd,,Main job,264,138,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07391,Motor Vehicle Retailing,,Main job,265,139,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07392,Motor Vehicle Parts and Tyre Retailing,,Main job,266,140,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07400,Fuel Retailing,,Main job,268,141,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07410,Food Retailing nfd,,Main job,270,142,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07411,Supermarket and Grocery Stores,,Main job,271,143,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07412,Specialised Food Retailing,,Main job,272,144,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07420,Other Store-Based Retailing nfd,,Main job,274,145,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07421,"Furniture, Floor Coverings, Houseware and Textile Goods Retailing",,Main job,275,146,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07422,Electrical and Electronic Goods Retailing,,Main job,276,147,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07423,"Hardware, Building and Garden Supplies Retailing",,Main job,277,148,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07424,Recreational Goods Retailing,,Main job,278,149,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07425,"Clothing, Footwear and Personal Accessory Retailing",,Main job,279,150,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07426,Department Stores,,Main job,280,151,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07427,Pharmaceutical and Other Store-Based Retailing,,Main job,281,152,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07430,Non-Store Retailing and Retail Commission-Based Buying and/or Selling nfd,,Main job,283,153,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07431,Non-Store Retailing,,Main job,284,154,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,07432,Retail Commission-Based Buying and/or Selling,,Main job,285,155,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08000,Accommodation and Food Services nfd,,Main job,287,156,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08440,Accommodation,,Main job,289,157,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08450,Food and Beverage Services nfd,,Main job,291,158,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08451,"Cafes, Restaurants and Takeaway Food Services",,Main job,292,159,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08452,"Pubs, Taverns and Bars",,Main job,293,160,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,08453,Clubs (Hospitality),,Main job,294,161,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09000,"Transport, Postal and Warehousing nfd",,Main job,296,162,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09460,Road Transport nfd,,Main job,298,163,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09461,Road Freight Transport,,Main job,299,164,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09462,Road Passenger Transport,,Main job,300,165,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09470,Rail Transport nfd,,Main job,302,166,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09471,Rail Freight Transport,,Main job,303,167,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09472,Rail Passenger Transport,,Main job,304,168,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09480,Water Transport nfd,,Main job,306,169,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09481,Water Freight Transport,,Main job,307,170,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09482,Water Passenger Transport,,Main job,308,171,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09490,Air and Space Transport,,Main job,310,172,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09500,Other Transport nfd,,Main job,312,173,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09501,Scenic and Sightseeing Transport,,Main job,313,174,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09502,Pipeline and Other Transport,,Main job,314,175,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09510,Postal and Courier Pick-up and Delivery Services,,Main job,316,176,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09520,Transport Support Services nfd,,Main job,318,177,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09521,Water Transport Support Services,,Main job,319,178,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09522,Airport Operations and Other Air Transport Support Services,,Main job,320,179,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09529,Other Transport Support Services,,Main job,321,180,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,09530,Warehousing and Storage Services,,Main job,323,181,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10000,Information Media and Telecommunications nfd,,Main job,325,182,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10540,Publishing (except Internet and Music Publishing) nfd,,Main job,327,183,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10541,"Newspaper, Periodical, Book and Directory Publishing",,Main job,328,184,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10542,Software Publishing,,Main job,329,185,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10550,Motion Picture and Sound Recording Activities nfd,,Main job,331,186,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10551,Motion Picture and Video Activities,,Main job,332,187,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10552,Sound Recording and Music Publishing,,Main job,333,188,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10560,Broadcasting (except Internet) nfd,,Main job,335,189,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10561,Radio Broadcasting,,Main job,336,190,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10562,Television Broadcasting,,Main job,337,191,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10570,Internet Publishing and Broadcasting,,Main job,339,192,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10580,Telecommunications Services,,Main job,341,193,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10590,"Internet Service Providers, Web Search Portals and Data Processing Services nfd",,Main job,343,194,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10591,Internet Service Providers and Web Search Portals,,Main job,344,195,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10592,"Data Processing, Web Hosting and Electronic Information Storage Services",,Main job,345,196,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10600,Library and Other Information Services nfd,,Main job,347,197,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10601,Libraries and Archives,,Main job,348,198,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,10602,Other Information Services,,Main job,349,199,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11000,Financial and Insurance Services nfd,,Main job,351,200,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11620,Finance nfd,,Main job,353,201,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11621,Central Banking,,Main job,354,202,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11622,Depository Financial Intermediation,,Main job,355,203,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11623,Non-Depository Financing,,Main job,356,204,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11624,Financial Asset Investing,,Main job,357,205,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11630,Insurance and Superannuation Funds nfd,,Main job,359,206,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11631,Life Insurance,,Main job,360,207,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11632,Health and General Insurance,,Main job,361,208,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11633,Superannuation Funds,,Main job,362,209,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11640,Auxiliary Finance and Insurance Services nfd,,Main job,364,210,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11641,Auxiliary Finance and Investment Services,,Main job,365,211,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,11642,Auxiliary Insurance Services,,Main job,366,212,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12000,"Rental, Hiring and Real Estate Services nfd",,Main job,368,213,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12660,Rental and Hiring Services (except Real Estate) nfd,,Main job,370,214,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12661,Motor Vehicle and Transport Equipment Rental and Hiring,,Main job,371,215,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12662,Farm Animal and Bloodstock Leasing,,Main job,372,216,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12663,Other Goods and Equipment Rental and Hiring,,Main job,373,217,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12664,Non-Financial Intangible Assets (Except Copyrights) Leasing,,Main job,374,218,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12670,Property Operators and Real Estate Services nfd,,Main job,376,219,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12671,Property Operators,,Main job,377,220,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,12672,Real Estate Services,,Main job,378,221,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13000,"Professional, Scientific and Technical Services nfd",,Main job,380,222,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13690,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services) nfd",,Main job,382,223,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13691,Scientific Research Services,,Main job,383,224,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13692,"Architectural, Engineering and Technical Services",,Main job,384,225,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13693,Legal and Accounting Services,,Main job,385,226,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13694,Advertising Services,,Main job,386,227,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13695,Market Research and Statistical Services,,Main job,387,228,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13696,Management and Related Consulting Services,,Main job,388,229,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13697,Veterinary Services,,Main job,389,230,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13699,"Other Professional, Scientific and Technical Services",,Main job,390,231,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,13700,Computer System Design and Related Services,,Main job,392,232,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14000,Administrative and Support Services nfd,,Main job,394,233,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14720,Administrative Services nfd,,Main job,396,234,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14721,Employment Services,,Main job,397,235,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14722,Travel Agency and Tour Arrangement Services,,Main job,398,236,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14729,Other Administrative Services,,Main job,399,237,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14730,"Building Cleaning, Pest Control and Other Support Services nfd",,Main job,401,238,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14731,"Building Cleaning, Pest Control and Gardening Services",,Main job,402,239,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,14732,Packaging Services,,Main job,403,240,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15000,Public Administration and Safety nfd,,Main job,405,241,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15750,Public Administration nfd,,Main job,407,242,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15751,Central Government Administration,,Main job,408,243,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15752,State Government Administration,,Main job,409,244,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15753,Local Government Administration,,Main job,410,245,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15754,Justice,,Main job,411,246,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15755,Government Representation,,Main job,412,247,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15760,Defence,,Main job,414,248,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15770,"Public Order, Safety and Regulatory Services nfd",,Main job,416,249,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15771,Public Order and Safety Services,,Main job,417,250,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,15772,Regulatory Services,,Main job,418,251,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16000,Education and Training nfd,,Main job,420,252,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16800,Preschool and School Education nfd,,Main job,422,253,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16801,Preschool Education,,Main job,423,254,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16802,School Education,,Main job,424,255,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16810,Tertiary Education,,Main job,426,256,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16820,"Adult, Community and Other Education nfd",,Main job,428,257,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16821,"Adult, Community and Other Education",,Main job,429,258,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,16822,Educational Support Services,,Main job,430,259,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17000,Health Care and Social Assistance nfd,,Main job,432,260,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17840,Hospitals,,Main job,434,261,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17850,Medical and Other Health Care Services nfd,,Main job,436,262,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17851,Medical Services,,Main job,437,263,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17852,Pathology and Diagnostic Imaging Services,,Main job,438,264,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17853,Allied Health Services,,Main job,439,265,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17859,Other Health Care Services,,Main job,440,266,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17860,Residential Care Services,,Main job,442,267,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17870,Social Assistance Services nfd,,Main job,444,268,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17871,Child Care Services,,Main job,445,269,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,17879,Other Social Assistance Services,,Main job,446,270,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18000,Arts and Recreation Services nfd,,Main job,448,271,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18890,Heritage Activities nfd,,Main job,450,272,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18891,Museum Operation,,Main job,451,273,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18892,Parks and Gardens Operations,,Main job,452,274,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18900,Creative and Performing Arts Activities,,Main job,454,275,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18910,Sports and Recreation Activities nfd,,Main job,456,276,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18911,Sports and Physical Recreation Activities,,Main job,457,277,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18912,Horse and Dog Racing Activities,,Main job,458,278,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18913,Amusement and Other Recreation Activities,,Main job,459,279,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,18920,Gambling Activities,,Main job,461,280,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,19000,Other Services nfd,,Main job,463,281,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,19940,Repair and Maintenance nfd,,Main job,465,282,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,19941,Automotive Repair and Maintenance,,Main job,466,283,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
IND06MJ,19942,Machinery and Equipment Repair and Maintenance,,Main job,467,284,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
