identifier,code,value_label,frequency_note,sheet,source_row,value_order,is_placeholder,source_workbook
RG06ASGC,313,Gold Coast North,,Geography,281,60,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,314,Gold Coast South,,Geography,282,61,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,315,West Moreton,,Geography,283,62,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,316,Sunshine Coast,,Geography,284,63,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,317,Wide Bay - Burnett,,Geography,285,64,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,318,Mackay - Fitzroy - Central West Qld,,Geography,286,65,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,319,Darling Downs - South West Qld,,Geography,287,66,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,320,Northern  - North West Qld,,Geography,288,67,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,321,Far North Qld,,Geography,289,68,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,401,Northern Adelaide,,Geography,292,69,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,402,Western Adelaide,,Geography,293,70,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,403,Eastern Adelaide,,Geography,294,71,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,404,Southern Adelaide,,Geography,295,72,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,405,Southern and Eastern SA: Outer Adelaide,,Geography,297,73,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,406,Southern and Eastern SA: Murray Lands,,Geography,298,74,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,407,Southern and Eastern SA: South East SA,,Geography,299,75,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,408,Northern and Western SA: Yorke and Lower North SA,,Geography,300,76,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,409,Northern and Western SA: Eyre,,Geography,301,77,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,410,Northern and Western SA: Northern SA,,Geography,302,78,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,501,Central Metropolitan Perth,,Geography,305,79,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,502,East Metropolitan Perth,,Geography,306,80,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,503,North Metropolitan Perth,,Geography,307,81,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,504,South West Metropolitan Perth,,Geography,308,82,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,505,South East Metropolitan Perth,,Geography,309,83,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,506,Lower Western WA: South West WA,,Geography,311,84,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,507,Lower Western WA: Lower Great Southern WA,,Geography,312,85,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,508,Lower Western WA: Upper Great Southern WA,,Geography,313,86,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,509,Remainder - Balance WA: Midlands,,Geography,314,87,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,510,Remainder - Balance WA: South Eastern WA,,Geography,315,88,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,511,Remainder - Balance WA: Central WA,,Geography,316,89,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,512,Remainder - Balance WA: Pilbara,,Geography,317,90,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,513,Remainder - Balance WA: Kimberley,,Geography,318,91,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,601,Greater Hobart,,Geography,321,92,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,602,Southern Tasmania,,Geography,323,93,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,603,Northern Tasmania,,Geography,324,94,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,604,Mersey - Lyell,,Geography,325,95,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,701,Darwin,,Geography,327,96,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,702,NT: Balance excl. Darwin,,Geography,328,97,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG06ASGC,801,Canberra,,Geography,330,98,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,000,Not available,Sep 1997 to Oct 2007,Geography,334,1,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,101,Inner Sydney,,Geography,337,2,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,102,Eastern Suburbs,,Geography,338,3,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,103,St George - Sutherland,,Geography,339,4,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,104,Canterbury - Bankstown,,Geography,340,5,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,105,Fairfield - Liverpool,,Geography,341,6,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,106,Inner Western Sydney,,Geography,342,7,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,107,Outer South Western Sydney,,Geography,343,8,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,108,Central Western Sydney,,Geography,344,9,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,109,Outer Western Sydney,,Geography,345,10,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,110,Hornsby - Ku-ring-gai: Baulkham Hills,,Geography,346,11,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,111,Outer Western Sydney: Blacktown,,Geography,347,12,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,112,Lower Northern Sydney,,Geography,348,13,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,113,Hornsby - Ku-ring-gai,,Geography,349,14,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,114,Northern Beaches,,Geography,350,15,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,115,Gosford - Wyong,,Geography,351,16,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,116,Hunter: Newcastle,,Geography,353,17,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,117,Hunter: Balance excl. Newcastle,,Geography,354,18,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,118,Illawarra: Wollongong,,Geography,355,19,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,119,Illawarra: Balance excl. Wollongong,,Geography,356,20,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,120,Richmond - Tweed,,Geography,357,21,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,121,Mid-North Coast,,Geography,358,22,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,122,Northern NSW,,Geography,359,23,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,123,North Western NSW,,Geography,360,24,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,124,Central West NSW: Bathurst - Orange,,Geography,361,25,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,125,Central West NSW: Balance excl. Bathurst - Orange,,Geography,362,26,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,126,South Eastern NSW,,Geography,363,27,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,127,Murrumbidgee,,Geography,364,28,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,128,Murray,,Geography,365,29,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,129,Far West NSW (Broken Hill),,Geography,366,30,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,201,Inner Melbourne,,Geography,369,31,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,202,Southern Melbourne,,Geography,370,32,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,203,Inner Eastern Melbourne,,Geography,371,33,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,204,North Eastern Melbourne,,Geography,372,34,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,205,North Western Melbourne,,Geography,373,35,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,206,Outer Western Melbourne,,Geography,374,36,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,207,Mornington Peninsula,,Geography,375,37,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,208,Outer Eastern Melbourne,,Geography,376,38,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,209,South Eastern Melbourne,,Geography,377,39,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,210,Barwon,,Geography,379,40,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,211,Western District,,Geography,380,41,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,212,Central Highlands,,Geography,381,42,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,213,Wimmera,,Geography,382,43,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,214,Mallee,,Geography,383,44,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,215,Loddon,,Geography,384,45,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,216,Goulburn,,Geography,385,46,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,217,Ovens - Murray,,Geography,386,47,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,218,East Gippsland,,Geography,387,48,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,219,Gippsland,,Geography,388,49,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,301,Brisbane City Inner Ring: Core,,Geography,391,50,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,302,Brisbane City Inner Ring: Northern Inner,,Geography,392,51,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,303,Brisbane City Outer Ring: Northern Outer,,Geography,393,52,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,304,Brisbane City Inner Ring: Western Inner,,Geography,394,53,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,305,Brisbane City Outer Ring: Western Outer,,Geography,395,54,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,306,Brisbane City Inner Ring: Southern Inner,,Geography,396,55,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,307,Brisbane City Outer Ring: Southern Outer,,Geography,397,56,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,308,Brisbane City Inner Ring: Eastern Inner,,Geography,398,57,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,309,Brisbane City Outer Ring: Eastern Outer,,Geography,399,58,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,310,Brisbane: Gold Coast City Part A,,Geography,400,59,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,311,"Brisbane: South and East BSD Balance, excl. Gold Coast City A",,Geography,401,60,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,312,Brisbane: North and West BSD Balance,,Geography,402,61,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,313,South and East Moreton: Gold Coast City Part B,,Geography,404,62,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,314,South and East Moreton: Balance excl. Gold Coast City B,,Geography,405,63,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,315,North and West Moreton,,Geography,406,64,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,316,Wide Bay - Burnett,,Geography,407,65,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,317,Mackay - Fitzroy - Central West Qld,,Geography,408,66,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,318,Darling Downs - South West Qld,,Geography,409,67,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,319,Northern  - North West Qld,,Geography,410,68,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,320,Far North Qld,,Geography,411,69,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,401,Northern Adelaide,,Geography,414,70,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,402,Western Adelaide,,Geography,415,71,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,403,Eastern Adelaide,,Geography,416,72,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,404,Southern Adelaide,,Geography,417,73,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,405,Southern and Eastern SA: Outer Adelaide,,Geography,419,74,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,406,Southern and Eastern SA: Murray Lands,,Geography,420,75,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,407,Southern and Eastern SA: South East SA,,Geography,421,76,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,408,Northern and Western SA: Yorke and Lower North SA,,Geography,422,77,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,409,Northern and Western SA: Eyre and Northern SA,,Geography,423,78,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,501,Central Metropolitan Perth,,Geography,426,79,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,502,East Metropolitan Perth,,Geography,427,80,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,503,North Metropolitan Perth,,Geography,428,81,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,504,South West Metropolitan Perth,,Geography,429,82,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,505,South East Metropolitan Perth,,Geography,430,83,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,506,Lower Western WA: South West WA,,Geography,432,84,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,507,Lower Western WA: Lower Great Southern WA,,Geography,433,85,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,508,Lower Western WA: Upper Great Southern WA,,Geography,434,86,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,509,Remainder - Balance WA: Midlands and South Eastern WA,,Geography,435,87,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,511,Remainder - Balance WA: Central WA,,Geography,436,88,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,512,Remainder - Balance WA: Pilbara,,Geography,437,89,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,513,Remainder - Balance WA: Kimberley,,Geography,438,90,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,601,Greater Hobart,,Geography,441,91,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,602,Southern Tasmania,,Geography,443,92,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,603,Northern Tasmania,,Geography,444,93,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,604,Mersey - Lyell,,Geography,445,94,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,701,Darwin,,Geography,447,95,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,702,NT: Balance excl. Darwin,,Geography,448,96,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG96ASGC,801,Canberra,,Geography,450,97,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,000,Not available,Sep 1992 to Aug 1997,Geography,454,1,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,101,Inner Sydney,,Geography,457,2,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,102,Eastern Suburbs,,Geography,458,3,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,103,St George - Sutherland,,Geography,459,4,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,104,Canterbury - Bankstown,,Geography,460,5,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,105,Fairfield - Liverpool,,Geography,461,6,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,106,Inner Western Sydney,,Geography,462,7,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,107,Outer South Western Sydney,,Geography,463,8,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,108,Central Western Sydney,,Geography,464,9,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,109,Outer Western Sydney,,Geography,465,10,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,110,Blacktown - Baulkham Hills,,Geography,466,11,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,111,Lower Northern Sydney,,Geography,467,12,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,112,Hornsby - Ku-ring-gai,,Geography,468,13,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,113,Northern Beaches,,Geography,469,14,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,114,Gosford - Wyong,,Geography,470,15,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,115,Hunter: Newcastle,,Geography,472,16,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,116,Hunter: Balance excl. Newcastle,,Geography,473,17,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,117,Illawarra: Wollongong,,Geography,474,18,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,118,Illawarra: Balance excl. Wollongong,,Geography,475,19,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,119,Richmond - Tweed,,Geography,476,20,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,120,Mid-North Coast,,Geography,477,21,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,121,Northern NSW,,Geography,478,22,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,122,North-Western NSW,,Geography,479,23,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,123,Central West NSW: Bathurst - Orange,,Geography,480,24,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,124,Central West NSW: Balance excl. Bathurst - Orange,,Geography,481,25,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,125,South Eastern NSW,,Geography,482,26,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,126,Murrumbidgee,,Geography,483,27,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,127,Murray,,Geography,484,28,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,128,Far West NSW,,Geography,485,29,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,201,Inner Melbourne,,Geography,488,30,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,202,Southern Melbourne,,Geography,489,31,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,203,Inner Eastern Melbourne,,Geography,490,32,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,204,North Eastern Melbourne,,Geography,491,33,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,205,North Western Melbourne,,Geography,492,34,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,206,Outer Western Melbourne,,Geography,493,35,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,207,Mornington Peninsula,,Geography,494,36,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,208,Outer Eastern Melbourne,,Geography,495,37,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,209,South Eastern Melbourne,,Geography,496,38,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,210,Barwon,,Geography,498,39,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,211,Western District,,Geography,499,40,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,212,Central Highlands,,Geography,500,41,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,213,Wimmera,,Geography,501,42,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,214,Mallee,,Geography,502,43,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,215,Loddon - Campaspe,,Geography,503,44,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,216,Goulburn,,Geography,504,45,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,217,Ovens - Murray,,Geography,505,46,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,218,East Gippsland,,Geography,506,47,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,219,Gippsland,,Geography,507,48,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,301,Brisbane City Inner Ring: Core,,Geography,510,49,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,302,Brisbane City Inner Ring: Northern Inner,,Geography,511,50,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,303,Brisbane City Outer Ring: Northern Outer,,Geography,512,51,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,304,Brisbane City Inner Ring: Western Inner,,Geography,513,52,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,305,Brisbane City Outer Ring: Western Outer,,Geography,514,53,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,306,Brisbane City Inner Ring: Southern Inner,,Geography,515,54,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,307,Brisbane City Outer Ring: Southern Outer,,Geography,516,55,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,308,Brisbane City Inner Ring: Eastern Inner,,Geography,517,56,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,309,Brisbane City Outer Ring: Eastern Outer,,Geography,518,57,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,310,Brisbane: South and East BSD Balance,,Geography,519,58,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,311,Brisbane: North and West BSD Balance,,Geography,520,59,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,312,South and East Moreton,,Geography,522,60,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,313,North and West Moreton,,Geography,523,61,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,314,Wide Bay - Burnett,,Geography,524,62,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,315,Mackay - Fitzroy - Central West Qld,,Geography,525,63,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,316,Darling Downs - South West Qld,,Geography,526,64,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,317,Northern  - North West Qld,,Geography,527,65,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,318,Far North Qld,,Geography,528,66,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,401,Northern Adelaide,,Geography,531,67,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,402,Western Adelaide,,Geography,532,68,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,403,Eastern Adelaide,,Geography,533,69,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,404,Southern Adelaide,,Geography,534,70,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,405,Southern and Eastern SA: Outer Adelaide,,Geography,536,71,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,406,Northern and Western SA: Yorke and Lower North SA,,Geography,537,72,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,407,Southern and Eastern SA: Murray Lands,,Geography,538,73,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,408,Southern and Eastern SA: South East SA,,Geography,539,74,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,409,Northern and Western SA: Eyre,,Geography,540,75,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,410,Northern and Western SA: Northern SA,,Geography,541,76,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,501,Central Metropolitan Perth,,Geography,544,77,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,502,East Metropolitan Perth,,Geography,545,78,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,503,North Metropolitan Perth,,Geography,546,79,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,504,South West Metropolitan Perth,,Geography,547,80,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,505,South East Metropolitan Perth,,Geography,548,81,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,506,Lower Western WA: South Western WA,,Geography,550,82,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
RG21ASGC,507,Lower Western WA: Lower Great Southern WA,,Geography,551,83,FALSE,66020 LLFS Data Item List (updated Apr 2026).xlsx
